"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,55.71,0.0568887750048518,359.28,0.366882051404472,0,0,0,0,0,0,359.28,0.366882051404472
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,292.77,0.298964757820328,361.08,0.368720137834355,0,0,0,0,0,0,361.08,0.368720137834355
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,38.88,0.0397026668854539,20.97,0.0214137069081268,34.92,0.0356588767397133,1.62,0.00165427778689391,0,0,57.51,0.0587268614347339
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,744.84,0.760600164685224,195.12,0.199248568999222,0,0,0,0,0,0,195.12,0.199248568999222
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,44.28,0.0452169261751003,29.7,0.0303284260930551,13.86,0.0141532655100924,1.26,0.00128666050091749,0.18,0.000183808642988213,44.82,0.0457683521040649
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,118.26,0.120762278443256,490.23,0.500602839178397,369.9,0.377726761340777,0,0,0,0,860.13,0.878329600519174
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,11.88,0.012131370437222,25.29,0.0258251143398439,1.53,0.00156237346539981,0,0,0,0,26.82,0.0273874878052437
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
