"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,2.7,0.00112733746093298,7.38,0.00308138905988349,0,0,0,0,0,0,7.38,0.00308138905988349
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,36.45,0.0152190557225953,204.21,0.0852642899618981,0,0,0,0,0,0,204.21,0.0852642899618981
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,11.97,0.00499786274346957,23.04,0.0096199463332948,0,0,0,0,0,0,23.04,0.0096199463332948
"27",2010,123.39,0.0515193219646374,320.31,0.133739800782016,49.77,0.0207805871965314,5.4,0.00225467492186597,2.43,0.00101460371483969,375.48,0.156775062900414
"28",2011,135.36,0.056517184708107,154.62,0.0645588585960956,0,0,0,0,0,0,154.62,0.0645588585960956
"29",2012,9.72,0.00405841485935875,43.65,0.0182252889517499,0,0,0,0,0,0,43.65,0.0182252889517499
"30",2013,72,0.0300623322915463,138.78,0.0579451454919554,24.21,0.0101084592330324,7.74,0.00323170072134122,5.67,0.00236740866795927,170.73,0.0712853054463291
"31",2014,0.72,0.000300623322915463,1.44,0.000601246645830925,0,0,0,0,0,0,1.44,0.000601246645830925
"32",2015,18.27,0.00762831681897986,29.07,0.0121376666627118,0,0,0,0,0,0,29.07,0.0121376666627118
