"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,3.42,0.00392591195997027,149.94,0.172120245402907,0,0,0,0,0,0,149.94,0.172120245402907
"2",1985,1.35,0.00154970208946195,56.34,0.0646742338668786,0,0,0,0,0,0,56.34,0.0646742338668786
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,53.19,0.0610582623248007,373.5,0.428750911417805,0,0,0,0,0,0,373.5,0.428750911417805
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,22.05,0.0253118007945451,324.81,0.372858322724545,254.88,0.292583754490416,0,0,0,0,579.69,0.66544207721496
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,48.96,0.0562025291111533,590.94,0.67835626129381,0,0,0,0,0,0,590.94,0.67835626129381
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,110.07,0.126352377027464,471.78,0.541569223530635,0,0,0,0,0.45,0.000516567363153982,471.78,0.541569223530635
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,12.96,0.0148771400588347,338.94,0.38907853792758,0,0,0,0,0,0,338.94,0.38907853792758
"28",2011,46.26,0.0531031249322294,224.82,0.25807705463173,0,0,0,0,0,0,224.82,0.25807705463173
"29",2012,7.29,0.00836839128309452,8.73,0.0100214068451873,0,0,0,0,0,0,8.73,0.0100214068451873
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
