"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,6.21,0.00718372150810831,71.46,0.0826648532962029,0,0,0,0,0,0,71.46,0.0826648532962029
"2",1985,18.81,0.0217593883361542,108.72,0.125767182344853,0,0,0,0,0,0,108.72,0.125767182344853
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,23.31,0.0269649836318848,678.42,0.784795546784355,0,0,0,0,0,0,678.42,0.784795546784355
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,64.71,0.0748564603526069,535.5,0.619465840191949,179.01,0.207078580864166,0,0,0,0,714.51,0.826544421056115
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,104.13,0.120457475143208,623.97,0.721807843706014,0,0,0,0,0,0,623.97,0.721807843706014
"24",2007,10.53,0.0121810929920097,122.22,0.141383968232045,12.24,0.0141592192043874,0.54,0.00062467143548768,0,0,135,0.15616785887192
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,15.48,0.0179072478173135,230.13,0.266214143423666,0,0,0,0,0,0,230.13,0.266214143423666
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
