"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,35.73,0.0378589822530508,233.01,0.246893967388283,0,0,0,0,0,0,233.01,0.246893967388283
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,296.1,0.313743203054249,496.89,0.526497332541797,0,0,0,0,0,0,496.89,0.526497332541797
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,401.49,0.425412896299394,401.49,0.425412896299394,0,0,0,0,0,0,401.49,0.425412896299394
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,105.66,0.111955781272246,38.88,0.0411966759025641,0.18,0.00019072535140076,0,0,0,0,39.06,0.0413874012539648
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,876.51,0.928737098645999,60.93,0.0645605314491571,0,0,0,0,0,0,60.93,0.0645605314491571
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,65.07,0.0689472145313746,89.82,0.095171950348979,27.27,0.0288948907372151,1.44,0.00152580281120608,0.27,0.000286088027101139,118.53,0.1255926438974
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,44.37,0.0470137991202872,387.36,0.410440956214434,511.29,0.541755360653857,0,0,0,0,898.65,0.952196316868292
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,5.4,0.00572176054202279,16.38,0.0173560069774691,0.27,0.000286088027101139,0,0,0,0,16.65,0.0176420950045703
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
