"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,104.67,0.117952647462984,0,0,261.99,0.295236592231081,0,0,0,0,261.99,0.295236592231081
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,63.72,0.0718060828923412,128.25,0.144524954973992,32.13,0.0362073045092737,0,0,0,0,160.38,0.180732259483265
"16",1999,70.11,0.0790069753857821,266.76,0.300611906345903,0,0,0,0,1.62,0.00182557837861884,266.76,0.300611906345903
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,17.55,0.0197770991017041,112.14,0.126370592208838,0,0,0,0,47.25,0.0532460360430496,112.14,0.126370592208838
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,32.4,0.0365115675723769,449.37,0.50639515802466,0,0,0,0,0,0,449.37,0.50639515802466
"22",2005,30.24,0.0340774630675517,34.56,0.038945672077202,0,0,0,0,0,0,34.56,0.038945672077202
"23",2006,108.63,0.122415172388497,130.32,0.146857638457782,21.78,0.02454388709032,0,0,0.45,0.000507105105171901,152.1,0.171401525548102
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,6.57,0.00740373453550975,2.79,0.00314405165206579,0,0,0,0,0,0,2.79,0.00314405165206579
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
