"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,14.94,0.00804727862727438,70.56,0.0380064243601392,284.04,0.152995249082397,61.02,0.0328678006583857,0,0,415.62,0.223869474100922
"14",1997,55.98,0.0301530560612329,126.18,0.0679655700930041,30.87,0.0166278106575609,0.18,9.69551641840286e-05,3.87,0.00208453602995662,157.23,0.084690335914749
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,10.44,0.00562339952267366,24.66,0.0132828574932119,36,0.0193910328368057,30.33,0.0163369451650088,0.72,0.000387820656736114,90.99,0.0490108354950265
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,297.9,0.160460796724567,302.67,0.163030108575444,225.72,0.121581775886772,69.75,0.0375701261213111,28.53,0.0153673935231685,598.14,0.322182010583527
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,79.29,0.0427087498230646,239.58,0.129047323528942,303.21,0.163320974067996,29.07,0.0156582590157206,3.24,0.00174519295531252,571.86,0.308026556612659
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,8.64,0.00465384788083337,25.47,0.0137191557320401,32.04,0.0172580192247571,11.52,0.00620513050777783,0.99,0.000533253403012157,69.03,0.037182305464575
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
