"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,456.66,0.532640823149642,397.71,0.463882498521535,0,0,0,0,1.71,0.00199451628692219,397.71,0.463882498521535
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,148.68,0.173417942420814,79.74,0.0930074436954243,78.57,0.0916427746570039,25.29,0.029497846138165,14.22,0.0165859775438793,183.6,0.214148064490593
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,164.16,0.19147356354453,201.51,0.235037998232568,83.16,0.0969964762692687,22.68,0.0264535844370733,0,0,307.35,0.35848805893891
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,335.25,0.391030166778166,163.71,0.190948690837446,327.78,0.382317279840559,0,0,28.17,0.0328570314635077,491.49,0.573265970678005
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,52.56,0.0613051321875032,30.15,0.0351664713746807,8.28,0.00965765781036008,0,0,0,0,38.43,0.0448241291850408
