"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,41.76,0.0458229086391442,162.45,0.178255064857016,21.69,0.0238002607371417,0,0,0,0,184.14,0.202055325594157
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,22.5,0.0246890671547113,28.89,0.0317007622266493,0,0,0,0,0,0,28.89,0.0317007622266493
"24",2007,11.25,0.0123445335773556,40.59,0.0445390771470992,0,0,0,0,1.35,0.00148134402928268,40.59,0.0445390771470992
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,5.94,0.00651791372884378,156.78,0.172033419934028,0,0,0,0,0,0,156.78,0.172033419934028
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,45.36,0.049773159383898,644.58,0.707292395848169,0,0,0,0,0.18,0.00019751253723769,644.58,0.707292395848169
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,239.4,0.262691674526128,457.38,0.501879357120971,0,0,0,0,0,0,457.38,0.501879357120971
"32",2015,206.1,0.226151855137155,371.97,0.408159658201687,0,0,0,0,25.02,0.027454242676039,371.97,0.408159658201687
