"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0.27,0.000327109886168306,0.9,0.00109036628722769,0,0,0,0,0,0,0.9,0.00109036628722769
"2",1985,8.01,0.00970425995632642,201.42,0.244023975081557,0,0,0,0,0,0,201.42,0.244023975081557
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,24.57,0.0297669996413159,181.8,0.220253990019993,0,0,0,0,0,0,181.8,0.220253990019993
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,21.06,0.0255145711211279,133.38,0.161592283767143,0,0,0,0,0,0,133.38,0.161592283767143
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,10.44,0.0126482489318412,88.56,0.107292042663204,67.41,0.0816684349133538,0,0,0,0,155.97,0.188960477576558
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,32.4,0.0392531863401968,221.94,0.268884326430348,0,0,0,0,0,0,221.94,0.268884326430348
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,7.2,0.0087229302978215,21.51,0.0260597542647417,0,0,0,0,0.09,0.000109036628722769,21.51,0.0260597542647417
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,35.46,0.0429604317167709,52.29,0.0633502812879287,0,0,0,0,0,0,52.29,0.0633502812879287
"28",2011,7.92,0.00959522332760365,13.41,0.0162464576796925,0,0,0,0,0,0,13.41,0.0162464576796925
"29",2012,45.36,0.0549544608762755,157.32,0.1905960270074,0,0,0,0,0,0,157.32,0.1905960270074
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
