"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,5.49,0.00552162001853699,105.48,0.106087519044678,0,0,0,0,0,0,105.48,0.106087519044678
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,8.37,0.00841820756924492,296.73,0.298439036083876,0,0,0,0,0,0,296.73,0.298439036083876
"12",1995,22.95,0.0230821820447038,162.99,0.163928751697877,3.33,0.00334917935550604,0,0,0,0,166.32,0.167277931053383
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,6.84,0.00687939543293133,229.5,0.230821820447038,0,0,0,0,0,0,229.5,0.230821820447038
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,71.64,0.0720526153238597,298.53,0.300249403303069,0,0,0,0,3.78,0.00380177116030416,298.53,0.300249403303069
"21",2004,31.5,0.031681426335868,161.1,0.162027866117725,0,0,0,0,0,0,161.1,0.162027866117725
"22",2005,36.09,0.0362978627448087,54.9,0.0552162001853699,0,0,0,0,0,0,54.9,0.0552162001853699
"23",2006,40.86,0.0410953358756687,271.26,0.272822339932303,154.26,0.155148470684793,0.18,0.000181036721919246,11.79,0.0118579052857106,425.7,0.428151847339016
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,120.78,0.121475640407814,243.09,0.244490092951941,0,0,0,0,0,0,243.09,0.244490092951941
"27",2010,41.04,0.041276372597588,86.58,0.0870786632431571,84.96,0.0854493327458839,0,0,0,0,171.54,0.172527995989041
"28",2011,29.52,0.0296900223947563,6.21,0.00624576690621397,0,0,0,0,2.52,0.00253451410686944,6.21,0.00624576690621397
"29",2012,20.97,0.0210907781035921,88.02,0.0885269570185111,0,0,0,0,0,0,88.02,0.0885269570185111
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
