"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0.99,0.00118464705657613,28.17,0.033708593518939,0,0,0,0,0,0,28.17,0.033708593518939
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,2.16,0.0025846844870752,31.41,0.0375856202495518,0,0,0,0,0,0,31.41,0.0375856202495518
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,3.06,0.00366163635668986,82.53,0.0987564864436649,0,0,0,0,0,0,82.53,0.0987564864436649
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,2.43,0.0029077700479596,117.81,0.14097299973256,0,0,0,0,0,0,117.81,0.14097299973256
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,171.36,0.205051635974632,178.83,0.213990336492434,0,0,0,0,0,0,178.83,0.213990336492434
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,11.88,0.0142157646789136,347.4,0.415703421671261,0,0,0,0,0,0,347.4,0.415703421671261
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,7.38,0.00883100533084026,158.94,0.19018970017395,0,0,0,0,0,0,158.94,0.19018970017395
"26",2009,0.27,0.0003230855608844,263.61,0.315439202610136,0,0,0,0,0,0,263.61,0.315439202610136
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
