"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,11.43,0.013730530185177,104.76,0.125845174295638,0,0,0,0,0,0,104.76,0.125845174295638
"2",1985,0,0,58.59,0.0703824815003954,0,0,0,0,0,0,58.59,0.0703824815003954
"3",1986,0.63,0.000756800876348338,180.63,0.216985622690159,0,0,0,0,0,0,180.63,0.216985622690159
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,57.06,0.068544536514978,448.56,0.538842223960016,0,0,0,0,0,0,448.56,0.538842223960016
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,8.91,0.0107033266797836,265.23,0.31861316894265,6.21,0.00745989435257647,0,0,0,0,271.44,0.326073063295227
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,85.77,0.103033033594281,619.74,0.744475833504951,0,0,0,0,0,0,619.74,0.744475833504951
"24",2007,1.44,0.00172983057451049,23.85,0.0286503188903299,0,0,0,0,0,0,23.85,0.0286503188903299
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,21.96,0.0263799162612849,217.35,0.261096302340177,0,0,0,0,0,0,217.35,0.261096302340177
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
