"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,276.39,0.012525064711599,487.08,0.0220728265122676,0.45,2.03924856913041e-05,0,0,0.18,8.15699427652164e-06,487.53,0.0220932189979589
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,24.3,0.00110119422733042,304.56,0.0138016343158746,0,0,0,0,0,0,304.56,0.0138016343158746
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,154.35,0.0069946225921173,320.04,0.0145031358236555,73.8,0.00334436765337387,0.27,1.22354914147825e-05,0,0,394.11,0.0178597389684441
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,447.03,0.0202578952857415,518.04,0.0234758295278293,590.49,0.0267590197241292,60.84,0.00275706406546431,1.53,6.93344513504339e-05,1169.37,0.0529919133174228
"20",2003,258.3,0.0117052867868086,511.56,0.0231821777338745,162.18,0.007349451843146,1.8,8.15699427652164e-05,0.18,8.15699427652164e-06,675.54,0.0306131995197857
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,39.96,0.0018108527293878,327.15,0.0148253370975781,43.83,0.00198622810633302,0,0,0,0,370.98,0.0168115652039111
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,85.23,0.003862336789933,320.31,0.0145153713150703,77.31,0.00350342904176604,0,0,6.12,0.000277337805401736,397.62,0.0180188003568363
"30",2013,99.18,0.00449450384636342,692.37,0.0313758784846405,58.59,0.00265510163700779,0,0,0,0,750.96,0.0340309801216483
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,96.39,0.00436807043507734,338.49,0.0153392277369989,35.37,0.0016028493753365,0,0,0,0,373.86,0.0169420771123354
