"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,15.57,0.0181707546051685,155.61,0.181602512788071,0,0,0,0,0,0,155.61,0.181602512788071
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,19.26,0.0224771184133298,31.05,0.0362364759467233,16.92,0.0197462535593739,1.71,0.00199563200866012,0,0,49.68,0.0579783615147573
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,8.01,0.00934796046161848,156.51,0.182652845424208,0,0,0,0,0,0,156.51,0.182652845424208
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,17.1,0.0199563200866013,49.14,0.0573481619330752,0,0,0,0,0,0,49.14,0.0573481619330752
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,69.48,0.0810856795097693,378.45,0.44166487349557,0,0,0,0,0,0,378.45,0.44166487349557
"26",2009,202.5,0.236324843130804,226.89,0.264788857570114,0,0,0,0,0,0,226.89,0.264788857570114
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,57.96,0.0676414217672169,35.46,0.0413831058637942,0,0,0,0,4.41,0.00514662991707085,35.46,0.0413831058637942
"29",2012,1.08,0.00126039916336429,0.63,0.000735232845295835,0,0,0,0,0.54,0.000630199581682145,0.63,0.000735232845295835
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,5.94,0.00693219539850359,85.23,0.0994665006421652,0,0,0,0,0,0,85.23,0.0994665006421652
"32",2015,60.84,0.071002486202855,156.78,0.182967945215049,4.5,0.00525166318068454,0,0,1.62,0.00189059874504643,161.28,0.188219608395734
