"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0.09,0.000105125437799034,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,5.76,0.00672802801913815,17.1,0.0199738331818164,0,0,0,0,0,0,17.1,0.0199738331818164
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,32.4,0.0378451576076521,559.98,0.654090473985587,0,0,0,0,9.9,0.0115637981578937,559.98,0.654090473985587
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,198.99,0.232432342973663,636.12,0.74302659436357,0,0,0,0,0,0,636.12,0.74302659436357
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,5.76,0.00672802801913815,4.5,0.00525627188995168,0.27,0.000315376313397101,0,0,0,0,4.77,0.00557164820334878
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,9.63,0.0112484218444966,188.19,0.219817290437779,658.17,0.768782326624333,0,0,0,0,846.36,0.988599617062112
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,5.22,0.00609727539234395,5.94,0.00693827889473622,0,0,0,0,0,0,5.94,0.00693827889473622
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
