"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,13.23,0.00138744709988815,51.93,0.00544596582745214,35.1,0.00368098210174408,2.16,0.000226521975491943,0,0,89.19,0.00935346990468816
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,3.96,0.000415290288401896,151.11,0.0158470998687905,5.94,0.000622935432602844,0,0,0,0,157.05,0.0164700353013934
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,23.67,0.00248230331476588,111.78,0.0117225122317081,0,0,0,0,0,0,111.78,0.0117225122317081
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,11.97,0.00125530928085119,56.07,0.00588013294714503,65.97,0.00691835866814977,16.65,0.00174610689441706,0.54,5.66304938729858e-05,138.69,0.0145445985097119
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,127.26,0.0133459197227337,390.96,0.0410004775640417,0,0,0,0,0,0,390.96,0.0410004775640417
"27",2010,169.65,0.017791413491763,186.84,0.0195941508800531,0,0,0,0,0.09,9.43841564549764e-06,186.84,0.0195941508800531
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,61.92,0.00649362996410238,194.94,0.0204436082881479,0,0,0,0,0,0,194.94,0.0204436082881479
"30",2013,33.39,0.00350165220447962,32.22,0.00337895280108815,101.61,0.0106559712637668,49.59,0.0052005670206692,2.07,0.000217083559846446,183.42,0.0192354910855242
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,45.72,0.0047947151479128,95.13,0.009976405337291,30.87,0.00323737656640569,0,0,0.81,8.49457408094788e-05,126,0.0132137819036967
