"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0.09,0.000111279642765481,4.23,0.00523014320997761,0,0,0,0,0,0,4.23,0.00523014320997761
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0.63,0.000778957499358367,5.04,0.00623165999486694,0,0,0,0,0,0,5.04,0.00623165999486694
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,88.92,0.109944287052295,342.9,0.423975438936483,169.92,0.210095965541228,195.75,0.242033223014921,0,0,708.57,0.876104627492632
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,2.7,0.00333838928296443,15.39,0.0190288189128973,14.04,0.017359624271415,0,0,0,0,29.43,0.0363884431843123
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,23.58,0.029155266404556,101.88,0.125968555610525,17.01,0.0210318524826759,0,0,0,0,118.89,0.1470004080932
"28",2011,39.51,0.0488517631740462,198.45,0.245371612297886,41.67,0.0515224746004177,0,0,0,0,240.12,0.296894086898303
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
