"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,17.37,0.0195459857268464,162.18,0.18249671647553,0,0,0,0,0,0,162.18,0.18249671647553
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,1.8,0.002025490748896,27.27,0.0306861848457745,0,0,0,0,0,0,27.27,0.0306861848457745
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,19.17,0.0215714764757425,0,0,0,0,0,0,19.17,0.0215714764757425
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0.9,0.001012745374448,0.18,0.0002025490748896,0,0,0,0,0,0,0.18,0.0002025490748896
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,1.62,0.0018229416740064,2.16,0.00243058889867521,0,0,0,0,0,0,2.16,0.00243058889867521
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,1.08,0.0012152944493376,69.66,0.0783864919822754,3.51,0.00394970696034721,0,0,0.09,0.0001012745374448,73.17,0.0823361989426226
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,104.04,0.117073365286189,281.34,0.316584204052445,0,0,0,0,0.99,0.0011140199118928,281.34,0.316584204052445
"26",2009,51.66,0.0581315844933153,254.7,0.286606940968785,0,0,0,0,0,0,254.7,0.286606940968785
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,18,0.02025490748896,107.82,0.121326895858871,0,0,0,0,0,0,107.82,0.121326895858871
"29",2012,25.11,0.0282555959470993,27.27,0.0306861848457745,0,0,0,0,0,0,27.27,0.0306861848457745
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
