"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,7.38,0.00825904933262332,64.71,0.0724177618311728,0,0,0,0,0,0,64.71,0.0724177618311728
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,26.64,0.0298131536884939,101.34,0.113410848152852,0,0,0,0,0,0,101.34,0.113410848152852
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,7.47,0.0083597694464358,0,0,13.86,0.0155108975271218,0,0,0,0,13.86,0.0155108975271218
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,15.39,0.017223139461934,55.71,0.0623457504499248,80.19,0.0897416214069192,0,0,0,0,135.9,0.152087371856844
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,2.25,0.00251800284531199,18.27,0.0204461831039333,0,0,0,0,2.25,0.00251800284531199,18.27,0.0204461831039333
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,3.06,0.0034244838696243,24.03,0.026892270387932,0,0,0,0,0,0,24.03,0.026892270387932
"22",2005,0,0,0,0,0,0,0,0,0,0,0,0
"23",2006,291.42,0.326131728524809,39.06,0.0437125293946161,1.17,0.00130936147956223,0,0,46.53,0.0520722988410519,40.23,0.0450218908741783
"24",2007,4.86,0.00543888614587389,3.51,0.0039280844386867,0,0,0,0,1.62,0.00181296204862463,3.51,0.0039280844386867
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,5.22,0.00584176660112381,9.63,0.0107770521779353,0.09,0.00010072011381248,0,0,0,0,9.72,0.0108777722917478
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
