"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0.99,0.000868917699889303,27.45,0.0240927180423852,0,0,0,0,0,0,27.45,0.0240927180423852
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,0,0
"16",1999,103.86,0.0911573659702051,177.57,0.155852238352872,0,0,0,0,0,0,177.57,0.155852238352872
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,114.75,0.100715460668987,109.53,0.0961338946150256,4.32,0.00379164087224423,0.54,0.000473955109030529,0,0,114.39,0.1003994905963
"19",2002,648.63,0.569299078463837,439.56,0.385799458750851,0,0,0,0,0,0,439.56,0.385799458750851
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,51.66,0.0453417054305873,137.52,0.120700567766441,34.02,0.0298591718689233,0,0,0,0,171.54,0.150559739635365
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,649.8,0.57032598120007,403.11,0.35380748889129,0,0,0,0,0,0,403.11,0.35380748889129
"25",2008,0,0,0,0,0,0,0,0,0,0,0,0
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,0,0,0,0,0,0,0,0,0,0,0,0
"28",2011,106.83,0.093764119069873,758.25,0.665511965597034,273.6,0.240137255242135,0,0,0,0,1031.85,0.905649220839169
"29",2012,0,0,0,0,0,0,0,0,0,0,0,0
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,35.28,0.0309650671233279,206.37,0.181129844167834,0,0,0,0,0,0,206.37,0.181129844167834
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
