"","Year","unburned_low_ha","unburned_low_pct","low_severity_ha","low_severity_pct","moderate_severity_ha","moderate_severity_pct","high_severity_ha","high_severity_pct","increased_greenness_ha","increased_greenness_pct","Total_ha","Total_pct"
"1",1984,0,0,0,0,0,0,0,0,0,0,0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,0,0
"15",1998,65.16,0.077493874109525,62.37,0.0741757662401945,1.98,0.00235478622984744,0,0,0,0,64.35,0.0765305524700419
"16",1999,0,0,0,0,0,0,0,0,0,0,0,0
"17",2000,0,0,0,0,0,0,0,0,0,0,0,0
"18",2001,0,0,0,0,0,0,0,0,0,0,0,0
"19",2002,0,0,0,0,0,0,0,0,0,0,0,0
"20",2003,0,0,0,0,0,0,0,0,0,0,0,0
"21",2004,0,0,0,0,0,0,0,0,0,0,0,0
"22",2005,3.87,0.00460253672197455,10.53,0.0125231813132796,11.79,0.0140216816413643,5.67,0.00674325147638132,0,0,27.99,0.0332881144310252
"23",2006,0,0,0,0,0,0,0,0,0,0,0,0
"24",2007,0,0,0,0,0,0,0,0,0,0,0,0
"25",2008,4.77,0.00567289409917793,3.96,0.00470957245969489,6.39,0.00759953737814402,6.03,0.00717139442726267,0.09,0.000107035737720338,16.38,0.0194805042651016
"26",2009,0,0,0,0,0,0,0,0,0,0,0,0
"27",2010,3.87,0.00460253672197455,49.05,0.0583344770575844,0,0,0,0,0,0,49.05,0.0583344770575844
"28",2011,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,10.17,0.0120950383623982,57.78,0.0687169436164572,24.12,0.0286855777090507,0,0,1.8,0.00214071475440677,81.9,0.0974025213255079
"30",2013,0,0,0,0,0,0,0,0,0,0,0,0
"31",2014,0,0,0,0,0,0,0,0,0,0,0,0
"32",2015,0,0,0,0,0,0,0,0,0,0,0,0
