"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,0,0,0,0
"9",1992,955.085879788604,0.00413829563579312,955.085879788604,0.00413829563579312
"10",1993,0,0,955.085879788604,0.00413829563579312
"11",1994,0,0,955.085879788604,0.00413829563579312
"12",1995,537.789508299588,0.00233019042817815,1492.87538808819,0.00646848606397127
"13",1996,415.059101315959,0.00179841133024836,1907.93448940415,0.00826689739421963
"14",1997,0,0,1907.93448940415,0.00826689739421963
"15",1998,0,0,1907.93448940415,0.00826689739421963
"16",1999,0,0,1907.93448940415,0.00826689739421963
"17",2000,0,0,1907.93448940415,0.00826689739421963
"18",2001,0,0,1907.93448940415,0.00826689739421963
"19",2002,496.179046099938,0.00214989628105678,2404.11353550409,0.0104167936752764
"20",2003,0,0,2404.11353550409,0.0104167936752764
"21",2004,5.42835972098359,2.35205627245099e-05,2409.54189522507,0.0104403142380009
"22",2005,0,0,2409.54189522507,0.0104403142380009
"23",2006,0,0,2409.54189522507,0.0104403142380009
"24",2007,50.43643927114,0.000218536260390428,2459.97833449621,0.0106588504983913
"25",2008,0,0,2459.97833449621,0.0106588504983913
"26",2009,0,0,2459.97833449621,0.0106588504983913
"27",2010,0,0,2459.97833449621,0.0106588504983913
"28",2011,0,0,2459.97833449621,0.0106588504983913
"29",2012,0,0,2459.97833449621,0.0106588504983913
"30",2013,0,0,2459.97833449621,0.0106588504983913
"31",2014,0,0,2459.97833449621,0.0106588504983913
"32",2015,0,0,2459.97833449621,0.0106588504983913
