"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,56.0422815563899,0.0836698276113536,56.0422815563899,0.0836698276113536
"6",1989,0,0,56.0422815563899,0.0836698276113536
"7",1990,0,0,56.0422815563899,0.0836698276113536
"8",1991,65.3156292126657,0.0975147207568982,121.357910769056,0.181184548368252
"9",1992,0,0,121.357910769056,0.181184548368252
"10",1993,0,0,121.357910769056,0.181184548368252
"11",1994,0,0,121.357910769056,0.181184548368252
"12",1995,92.9760653314091,0.138811110865167,214.333976100465,0.319995659233419
"13",1996,67.0756000585988,0.100142316443417,281.409576159063,0.420137975676836
"14",1997,0,0,281.409576159063,0.420137975676836
"15",1998,0,0,281.409576159063,0.420137975676836
"16",1999,0,0,281.409576159063,0.420137975676836
"17",2000,44.46979987241,0.066392380643748,325.879376031473,0.486530356320584
"18",2001,32.0084043488271,0.0477878059137566,357.8877803803,0.53431816223434
"19",2002,56.2942504336229,0.0840460113058076,414.182030813923,0.618364173540148
"20",2003,0,0,414.182030813923,0.618364173540148
"21",2004,0,0,414.182030813923,0.618364173540148
"22",2005,0,0,414.182030813923,0.618364173540148
"23",2006,0,0,414.182030813923,0.618364173540148
"24",2007,0,0,414.182030813923,0.618364173540148
"25",2008,0,0,414.182030813923,0.618364173540148
"26",2009,0,0,414.182030813923,0.618364173540148
"27",2010,0,0,414.182030813923,0.618364173540148
"28",2011,0,0,414.182030813923,0.618364173540148
"29",2012,0,0,414.182030813923,0.618364173540148
"30",2013,0,0,414.182030813923,0.618364173540148
"31",2014,0,0,414.182030813923,0.618364173540148
"32",2015,0,0,414.182030813923,0.618364173540148
