"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,5.42620785518876,0.00265170099449383,5.42620785518876,0.00265170099449383
"9",1992,11.5036792146496,0.00562166404750877,16.9298870698383,0.00827336504200261
"10",1993,0,0,16.9298870698383,0.00827336504200261
"11",1994,0,0,16.9298870698383,0.00827336504200261
"12",1995,0,0,16.9298870698383,0.00827336504200261
"13",1996,0,0,16.9298870698383,0.00827336504200261
"14",1997,0,0,16.9298870698383,0.00827336504200261
"15",1998,0,0,16.9298870698383,0.00827336504200261
"16",1999,0,0,16.9298870698383,0.00827336504200261
"17",2000,0,0,16.9298870698383,0.00827336504200261
"18",2001,0,0,16.9298870698383,0.00827336504200261
"19",2002,0,0,16.9298870698383,0.00827336504200261
"20",2003,0,0,16.9298870698383,0.00827336504200261
"21",2004,0,0,16.9298870698383,0.00827336504200261
"22",2005,0,0,16.9298870698383,0.00827336504200261
"23",2006,0,0,16.9298870698383,0.00827336504200261
"24",2007,0,0,16.9298870698383,0.00827336504200261
"25",2008,0,0,16.9298870698383,0.00827336504200261
"26",2009,0,0,16.9298870698383,0.00827336504200261
"27",2010,16.247317851783,0.00793980438184519,33.1772049216213,0.0162131694238478
"28",2011,0,0,33.1772049216213,0.0162131694238478
"29",2012,0,0,33.1772049216213,0.0162131694238478
"30",2013,0,0,33.1772049216213,0.0162131694238478
"31",2014,0.317861423341142,0.000155333793853647,33.4950663449625,0.0163685032177014
"32",2015,0,0,33.4950663449625,0.0163685032177014
