"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,432.22788492056,0.00288422703126256,432.22788492056,0.00288422703126256
"3",1986,0,0,432.22788492056,0.00288422703126256
"4",1987,207.99937193214,0.00138796554304351,640.2272568527,0.00427219257430607
"5",1988,236.545914206391,0.00157845466174441,876.77317105909,0.00585064723605048
"6",1989,0,0,876.77317105909,0.00585064723605048
"7",1990,280.168560873876,0.00186954559105061,1156.94173193297,0.00772019282710109
"8",1991,0,0,1156.94173193297,0.00772019282710109
"9",1992,0,0,1156.94173193297,0.00772019282710109
"10",1993,0,0,1156.94173193297,0.00772019282710109
"11",1994,0,0,1156.94173193297,0.00772019282710109
"12",1995,0,0,1156.94173193297,0.00772019282710109
"13",1996,0,0,1156.94173193297,0.00772019282710109
"14",1997,0,0,1156.94173193297,0.00772019282710109
"15",1998,0,0,1156.94173193297,0.00772019282710109
"16",1999,404.136114249675,0.00269677257227992,1561.07784618264,0.010416965399381
"17",2000,0,0,1561.07784618264,0.010416965399381
"18",2001,0,0,1561.07784618264,0.010416965399381
"19",2002,0,0,1561.07784618264,0.010416965399381
"20",2003,0,0,1561.07784618264,0.010416965399381
"21",2004,0,0,1561.07784618264,0.010416965399381
"22",2005,0,0,1561.07784618264,0.010416965399381
"23",2006,0,0,1561.07784618264,0.010416965399381
"24",2007,0,0,1561.07784618264,0.010416965399381
"25",2008,0,0,1561.07784618264,0.010416965399381
"26",2009,0,0,1561.07784618264,0.010416965399381
"27",2010,0,0,1561.07784618264,0.010416965399381
"28",2011,0,0,1561.07784618264,0.010416965399381
"29",2012,0,0,1561.07784618264,0.010416965399381
"30",2013,0,0,1561.07784618264,0.010416965399381
"31",2014,0,0,1561.07784618264,0.010416965399381
"32",2015,0,0,1561.07784618264,0.010416965399381
