"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0.693418842969184,8.1934266206615e-05,0.693418842969184,8.1934266206615e-05
"5",1988,0,0,0.693418842969184,8.1934266206615e-05
"6",1989,0,0,0.693418842969184,8.1934266206615e-05
"7",1990,507.880672471532,0.0600111038824575,508.574091314502,0.0600930381486641
"8",1991,224.532161016752,0.0265306863798489,733.106252331254,0.086623724528513
"9",1992,0,0,733.106252331254,0.086623724528513
"10",1993,0,0,733.106252331254,0.086623724528513
"11",1994,0,0,733.106252331254,0.086623724528513
"12",1995,0,0,733.106252331254,0.086623724528513
"13",1996,0,0,733.106252331254,0.086623724528513
"14",1997,0,0,733.106252331254,0.086623724528513
"15",1998,0,0,733.106252331254,0.086623724528513
"16",1999,0,0,733.106252331254,0.086623724528513
"17",2000,0,0,733.106252331254,0.086623724528513
"18",2001,0,0,733.106252331254,0.086623724528513
"19",2002,0,0,733.106252331254,0.086623724528513
"20",2003,0,0,733.106252331254,0.086623724528513
"21",2004,0,0,733.106252331254,0.086623724528513
"22",2005,0,0,733.106252331254,0.086623724528513
"23",2006,0,0,733.106252331254,0.086623724528513
"24",2007,0,0,733.106252331254,0.086623724528513
"25",2008,0,0,733.106252331254,0.086623724528513
"26",2009,0,0,733.106252331254,0.086623724528513
"27",2010,0,0,733.106252331254,0.086623724528513
"28",2011,0,0,733.106252331254,0.086623724528513
"29",2012,0,0,733.106252331254,0.086623724528513
"30",2013,0,0,733.106252331254,0.086623724528513
"31",2014,0,0,733.106252331254,0.086623724528513
"32",2015,0,0,733.106252331254,0.086623724528513
