"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,1055.72661193026,0.0218187246365654,1055.72661193026,0.0218187246365654
"5",1988,1384.65907153396,0.0286167788667219,2440.38568346422,0.0504355035032873
"6",1989,307.105808933394,0.00634696237045318,2747.49149239762,0.0567824658737405
"7",1990,0,0,2747.49149239762,0.0567824658737405
"8",1991,0,0,2747.49149239762,0.0567824658737405
"9",1992,0,0,2747.49149239762,0.0567824658737405
"10",1993,0,0,2747.49149239762,0.0567824658737405
"11",1994,0,0,2747.49149239762,0.0567824658737405
"12",1995,258.088854281253,0.0053339279124862,3005.58034667887,0.0621163937862267
"13",1996,0,0,3005.58034667887,0.0621163937862267
"14",1997,0,0,3005.58034667887,0.0621163937862267
"15",1998,477.72512874384,0.00987315552932007,3483.30547542271,0.0719895493155468
"16",1999,0,0,3483.30547542271,0.0719895493155468
"17",2000,0,0,3483.30547542271,0.0719895493155468
"18",2001,0,0,3483.30547542271,0.0719895493155468
"19",2002,290.490862618991,0.00600358091697021,3773.7963380417,0.077993130232517
"20",2003,498.800096394978,0.0103087123398697,4272.59643443668,0.0883018425723867
"21",2004,0,0,4272.59643443668,0.0883018425723867
"22",2005,0,0,4272.59643443668,0.0883018425723867
"23",2006,0,0,4272.59643443668,0.0883018425723867
"24",2007,0,0,4272.59643443668,0.0883018425723867
"25",2008,0,0,4272.59643443668,0.0883018425723867
"26",2009,0,0,4272.59643443668,0.0883018425723867
"27",2010,0,0,4272.59643443668,0.0883018425723867
"28",2011,0,0,4272.59643443668,0.0883018425723867
"29",2012,0,0,4272.59643443668,0.0883018425723867
"30",2013,0,0,4272.59643443668,0.0883018425723867
"31",2014,0,0,4272.59643443668,0.0883018425723867
"32",2015,0,0,4272.59643443668,0.0883018425723867
