"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,451.096792479866,0.0141034411152179,451.096792479866,0.0141034411152179
"4",1987,0,0,451.096792479866,0.0141034411152179
"5",1988,0,0,451.096792479866,0.0141034411152179
"6",1989,0,0,451.096792479866,0.0141034411152179
"7",1990,0,0,451.096792479866,0.0141034411152179
"8",1991,0,0,451.096792479866,0.0141034411152179
"9",1992,0,0,451.096792479866,0.0141034411152179
"10",1993,0,0,451.096792479866,0.0141034411152179
"11",1994,0,0,451.096792479866,0.0141034411152179
"12",1995,0,0,451.096792479866,0.0141034411152179
"13",1996,0,0,451.096792479866,0.0141034411152179
"14",1997,0,0,451.096792479866,0.0141034411152179
"15",1998,0,0,451.096792479866,0.0141034411152179
"16",1999,1046.03787369212,0.0327041419975582,1497.13466617198,0.0468075831127761
"17",2000,0,0,1497.13466617198,0.0468075831127761
"18",2001,0,0,1497.13466617198,0.0468075831127761
"19",2002,0,0,1497.13466617198,0.0468075831127761
"20",2003,0,0,1497.13466617198,0.0468075831127761
"21",2004,0,0,1497.13466617198,0.0468075831127761
"22",2005,0,0,1497.13466617198,0.0468075831127761
"23",2006,0,0,1497.13466617198,0.0468075831127761
"24",2007,0,0,1497.13466617198,0.0468075831127761
"25",2008,0,0,1497.13466617198,0.0468075831127761
"26",2009,331.224533212463,0.0103556615297504,1828.35919938445,0.0571632446425265
"27",2010,0,0,1828.35919938445,0.0571632446425265
"28",2011,0,0,1828.35919938445,0.0571632446425265
"29",2012,0,0,1828.35919938445,0.0571632446425265
"30",2013,0,0,1828.35919938445,0.0571632446425265
"31",2014,0,0,1828.35919938445,0.0571632446425265
"32",2015,0,0,1828.35919938445,0.0571632446425265
