"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,0,0,0,0
"9",1992,0,0,0,0
"10",1993,0,0,0,0
"11",1994,0,0,0,0
"12",1995,607.083385080111,0.158957659659812,607.083385080111,0.158957659659812
"13",1996,0,0,607.083385080111,0.158957659659812
"14",1997,0,0,607.083385080111,0.158957659659812
"15",1998,0,0,607.083385080111,0.158957659659812
"16",1999,0,0,607.083385080111,0.158957659659812
"17",2000,0,0,607.083385080111,0.158957659659812
"18",2001,0,0,607.083385080111,0.158957659659812
"19",2002,0,0,607.083385080111,0.158957659659812
"20",2003,0,0,607.083385080111,0.158957659659812
"21",2004,0,0,607.083385080111,0.158957659659812
"22",2005,0,0,607.083385080111,0.158957659659812
"23",2006,0,0,607.083385080111,0.158957659659812
"24",2007,1151.45923417337,0.301496086956367,1758.54261925348,0.460453746616179
"25",2008,0,0,1758.54261925348,0.460453746616179
"26",2009,0,0,1758.54261925348,0.460453746616179
"27",2010,0,0,1758.54261925348,0.460453746616179
"28",2011,0,0,1758.54261925348,0.460453746616179
"29",2012,0,0,1758.54261925348,0.460453746616179
"30",2013,0,0,1758.54261925348,0.460453746616179
"31",2014,0,0,1758.54261925348,0.460453746616179
"32",2015,0,0,1758.54261925348,0.460453746616179
