"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,302.840599637208,0.0204427807532526,302.840599637208,0.0204427807532526
"6",1989,0,0,302.840599637208,0.0204427807532526
"7",1990,0,0,302.840599637208,0.0204427807532526
"8",1991,0,0,302.840599637208,0.0204427807532526
"9",1992,0,0,302.840599637208,0.0204427807532526
"10",1993,0,0,302.840599637208,0.0204427807532526
"11",1994,0,0,302.840599637208,0.0204427807532526
"12",1995,0,0,302.840599637208,0.0204427807532526
"13",1996,0,0,302.840599637208,0.0204427807532526
"14",1997,0,0,302.840599637208,0.0204427807532526
"15",1998,0,0,302.840599637208,0.0204427807532526
"16",1999,0,0,302.840599637208,0.0204427807532526
"17",2000,0,0,302.840599637208,0.0204427807532526
"18",2001,0,0,302.840599637208,0.0204427807532526
"19",2002,0,0,302.840599637208,0.0204427807532526
"20",2003,0,0,302.840599637208,0.0204427807532526
"21",2004,0,0,302.840599637208,0.0204427807532526
"22",2005,0,0,302.840599637208,0.0204427807532526
"23",2006,0,0,302.840599637208,0.0204427807532526
"24",2007,0,0,302.840599637208,0.0204427807532526
"25",2008,0,0,302.840599637208,0.0204427807532526
"26",2009,0,0,302.840599637208,0.0204427807532526
"27",2010,0,0,302.840599637208,0.0204427807532526
"28",2011,0,0,302.840599637208,0.0204427807532526
"29",2012,0,0,302.840599637208,0.0204427807532526
"30",2013,0,0,302.840599637208,0.0204427807532526
"31",2014,0,0,302.840599637208,0.0204427807532526
"32",2015,0,0,302.840599637208,0.0204427807532526
