"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,250.35657362912,0.00075181106969014,250.35657362912,0.00075181106969014
"7",1990,0,0,250.35657362912,0.00075181106969014
"8",1991,0,0,250.35657362912,0.00075181106969014
"9",1992,0,0,250.35657362912,0.00075181106969014
"10",1993,0,0,250.35657362912,0.00075181106969014
"11",1994,0,0,250.35657362912,0.00075181106969014
"12",1995,0,0,250.35657362912,0.00075181106969014
"13",1996,0,0,250.35657362912,0.00075181106969014
"14",1997,0,0,250.35657362912,0.00075181106969014
"15",1998,0,0,250.35657362912,0.00075181106969014
"16",1999,0,0,250.35657362912,0.00075181106969014
"17",2000,0,0,250.35657362912,0.00075181106969014
"18",2001,0,0,250.35657362912,0.00075181106969014
"19",2002,0,0,250.35657362912,0.00075181106969014
"20",2003,412.939158178179,0.00124004025828692,663.295731807299,0.00199185132797706
"21",2004,0,0,663.295731807299,0.00199185132797706
"22",2005,389.537750613518,0.00116976674000693,1052.83348242082,0.00316161806798399
"23",2006,1.02692496372344,3.0838157923193e-06,1053.86040738454,0.00316470188377631
"24",2007,318.311243107398,0.000955876303569672,1372.17165049194,0.00412057818734598
"25",2008,0,0,1372.17165049194,0.00412057818734598
"26",2009,0,0,1372.17165049194,0.00412057818734598
"27",2010,389.550782809808,0.00116980587518637,1761.72243330175,0.00529038406253235
"28",2011,8.05111599766481,2.41771887299058e-05,1769.77354929941,0.00531456125126226
"29",2012,0,0,1769.77354929941,0.00531456125126226
"30",2013,761.448959197003,0.00228660165870619,2531.22250849641,0.00760116290996844
"31",2014,374.758813753958,0.00112538616645854,2905.98132225037,0.00872654907642699
"32",2015,0,0,2905.98132225037,0.00872654907642699
