"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,0,0,0,0
"9",1992,0,0,0,0
"10",1993,0,0,0,0
"11",1994,0,0,0,0
"12",1995,0,0,0,0
"13",1996,581.21654805556,0.0156277710779915,581.21654805556,0.0156277710779915
"14",1997,0,0,581.21654805556,0.0156277710779915
"15",1998,0,0,581.21654805556,0.0156277710779915
"16",1999,0,0,581.21654805556,0.0156277710779915
"17",2000,0,0,581.21654805556,0.0156277710779915
"18",2001,0,0,581.21654805556,0.0156277710779915
"19",2002,0,0,581.21654805556,0.0156277710779915
"20",2003,0,0,581.21654805556,0.0156277710779915
"21",2004,0,0,581.21654805556,0.0156277710779915
"22",2005,0,0,581.21654805556,0.0156277710779915
"23",2006,0,0,581.21654805556,0.0156277710779915
"24",2007,763.086026739721,0.0205178840461412,1344.30257479528,0.0361456551241328
"25",2008,0,0,1344.30257479528,0.0361456551241328
"26",2009,403.660665647584,0.0108536422389114,1747.96324044287,0.0469992973630442
"27",2010,86.6744178287765,0.00233050480871171,1834.63765827164,0.0493298021717559
"28",2011,0,0,1834.63765827164,0.0493298021717559
"29",2012,0,0,1834.63765827164,0.0493298021717559
"30",2013,0,0,1834.63765827164,0.0493298021717559
"31",2014,0,0,1834.63765827164,0.0493298021717559
"32",2015,0,0,1834.63765827164,0.0493298021717559
