"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,111.517822612979,0.00415848353994922,111.517822612979,0.00415848353994922
"8",1991,0,0,111.517822612979,0.00415848353994922
"9",1992,0,0,111.517822612979,0.00415848353994922
"10",1993,0,0,111.517822612979,0.00415848353994922
"11",1994,0,0,111.517822612979,0.00415848353994922
"12",1995,0,0,111.517822612979,0.00415848353994922
"13",1996,0,0,111.517822612979,0.00415848353994922
"14",1997,0,0,111.517822612979,0.00415848353994922
"15",1998,0,0,111.517822612979,0.00415848353994922
"16",1999,0,0,111.517822612979,0.00415848353994922
"17",2000,0,0,111.517822612979,0.00415848353994922
"18",2001,0,0,111.517822612979,0.00415848353994922
"19",2002,0,0,111.517822612979,0.00415848353994922
"20",2003,0,0,111.517822612979,0.00415848353994922
"21",2004,0,0,111.517822612979,0.00415848353994922
"22",2005,0,0,111.517822612979,0.00415848353994922
"23",2006,0,0,111.517822612979,0.00415848353994922
"24",2007,0,0,111.517822612979,0.00415848353994922
"25",2008,0,0,111.517822612979,0.00415848353994922
"26",2009,0,0,111.517822612979,0.00415848353994922
"27",2010,0,0,111.517822612979,0.00415848353994922
"28",2011,0,0,111.517822612979,0.00415848353994922
"29",2012,0,0,111.517822612979,0.00415848353994922
"30",2013,0,0,111.517822612979,0.00415848353994922
"31",2014,0,0,111.517822612979,0.00415848353994922
"32",2015,0,0,111.517822612979,0.00415848353994922
