"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,216.616023758311,0.289218024522737,216.616023758311,0.289218024522737
"5",1988,0,0,216.616023758311,0.289218024522737
"6",1989,0,0,216.616023758311,0.289218024522737
"7",1990,6.21192045880882,0.00829393565821159,222.827944217119,0.297511960180949
"8",1991,0,0,222.827944217119,0.297511960180949
"9",1992,0,0,222.827944217119,0.297511960180949
"10",1993,0,0,222.827944217119,0.297511960180949
"11",1994,0,0,222.827944217119,0.297511960180949
"12",1995,0,0,222.827944217119,0.297511960180949
"13",1996,0,0,222.827944217119,0.297511960180949
"14",1997,0,0,222.827944217119,0.297511960180949
"15",1998,0,0,222.827944217119,0.297511960180949
"16",1999,0,0,222.827944217119,0.297511960180949
"17",2000,0,0,222.827944217119,0.297511960180949
"18",2001,0,0,222.827944217119,0.297511960180949
"19",2002,0,0,222.827944217119,0.297511960180949
"20",2003,317.457084967197,0.423857429344199,540.285029184316,0.721369389525147
"21",2004,0,0,540.285029184316,0.721369389525147
"22",2005,0,0,540.285029184316,0.721369389525147
"23",2006,0,0,540.285029184316,0.721369389525147
"24",2007,0,0,540.285029184316,0.721369389525147
"25",2008,0,0,540.285029184316,0.721369389525147
"26",2009,0,0,540.285029184316,0.721369389525147
"27",2010,0,0,540.285029184316,0.721369389525147
"28",2011,0,0,540.285029184316,0.721369389525147
"29",2012,0,0,540.285029184316,0.721369389525147
"30",2013,0,0,540.285029184316,0.721369389525147
"31",2014,0,0,540.285029184316,0.721369389525147
"32",2015,0,0,540.285029184316,0.721369389525147
