"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,2391.98541873603,1,2391.98541873603,1
"5",1988,0,0,2391.98541873603,1
"6",1989,2334.98246285394,0.976169187556249,4726.96788158997,1.97616918755625
"7",1990,17.154326162752,0.00717158475481708,4744.12220775272,1.98334077231107
"8",1991,0,0,4744.12220775272,1.98334077231107
"9",1992,0,0,4744.12220775272,1.98334077231107
"10",1993,0,0,4744.12220775272,1.98334077231107
"11",1994,0,0,4744.12220775272,1.98334077231107
"12",1995,0,0,4744.12220775272,1.98334077231107
"13",1996,0,0,4744.12220775272,1.98334077231107
"14",1997,0,0,4744.12220775272,1.98334077231107
"15",1998,130.072704079813,0.0543785522524404,4874.19491183253,2.03771932456351
"16",1999,0,0,4874.19491183253,2.03771932456351
"17",2000,2.85443990767412,0.00119333499498607,4877.04935174021,2.03891265955849
"18",2001,0,0,4877.04935174021,2.03891265955849
"19",2002,0,0,4877.04935174021,2.03891265955849
"20",2003,1917.90269402548,0.801803672799536,6794.95204576569,2.84071633235803
"21",2004,0,0,6794.95204576569,2.84071633235803
"22",2005,119.92860158026,0.0501376808741721,6914.88064734595,2.8908540132322
"23",2006,0,0,6914.88064734595,2.8908540132322
"24",2007,65.7875822747971,0.027503337503437,6980.66822962075,2.91835735073564
"25",2008,0,0,6980.66822962075,2.91835735073564
"26",2009,0,0,6980.66822962075,2.91835735073564
"27",2010,0,0,6980.66822962075,2.91835735073564
"28",2011,0,0,6980.66822962075,2.91835735073564
"29",2012,0,0,6980.66822962075,2.91835735073564
"30",2013,0,0,6980.66822962075,2.91835735073564
"31",2014,0,0,6980.66822962075,2.91835735073564
"32",2015,0,0,6980.66822962075,2.91835735073564
