"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,151.537268313508,0.0550769171543712,151.537268313508,0.0550769171543712
"3",1986,115.112568407247,0.0418381924403982,266.649836720754,0.0969151095947693
"4",1987,0,0,266.649836720754,0.0969151095947693
"5",1988,196.90044003899,0.0715643705629605,463.550276759744,0.16847948015773
"6",1989,0,0,463.550276759744,0.16847948015773
"7",1990,0,0,463.550276759744,0.16847948015773
"8",1991,0,0,463.550276759744,0.16847948015773
"9",1992,258.399056420736,0.0939163255457992,721.94933318048,0.262395805703529
"10",1993,0,0,721.94933318048,0.262395805703529
"11",1994,0,0,721.94933318048,0.262395805703529
"12",1995,412.295457854891,0.149850680483549,1134.24479103537,0.412246486187078
"13",1996,0,0,1134.24479103537,0.412246486187078
"14",1997,279.248047168851,0.101493987126781,1413.49283820422,0.51374047331386
"15",1998,0,0,1413.49283820422,0.51374047331386
"16",1999,0,0,1413.49283820422,0.51374047331386
"17",2000,0,0,1413.49283820422,0.51374047331386
"18",2001,0,0,1413.49283820422,0.51374047331386
"19",2002,0,0,1413.49283820422,0.51374047331386
"20",2003,0,0,1413.49283820422,0.51374047331386
"21",2004,0,0,1413.49283820422,0.51374047331386
"22",2005,0,0,1413.49283820422,0.51374047331386
"23",2006,91.3900041170233,0.0332161173387223,1504.88284232125,0.546956590652582
"24",2007,0,0,1504.88284232125,0.546956590652582
"25",2008,0,0,1504.88284232125,0.546956590652582
"26",2009,0,0,1504.88284232125,0.546956590652582
"27",2010,0,0,1504.88284232125,0.546956590652582
"28",2011,0,0,1504.88284232125,0.546956590652582
"29",2012,0,0,1504.88284232125,0.546956590652582
"30",2013,0,0,1504.88284232125,0.546956590652582
"31",2014,0,0,1504.88284232125,0.546956590652582
"32",2015,0.465636129493319,0.000169237592927492,1505.34847845074,0.547125828245509
