"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,500.61968711073,0.090712428874922,500.61968711073,0.090712428874922
"3",1986,24.1672945545025,0.00437912060755553,524.786981665232,0.0950915494824775
"4",1987,0,0,524.786981665232,0.0950915494824775
"5",1988,0,0,524.786981665232,0.0950915494824775
"6",1989,0,0,524.786981665232,0.0950915494824775
"7",1990,557.62370022616,0.101041572171627,1082.41068189139,0.196133121654105
"8",1991,0,0,1082.41068189139,0.196133121654105
"9",1992,0,0,1082.41068189139,0.196133121654105
"10",1993,465.973241378211,0.0844344831105062,1548.3839232696,0.280567604764611
"11",1994,0,0,1548.3839232696,0.280567604764611
"12",1995,0,0,1548.3839232696,0.280567604764611
"13",1996,505.54717417698,0.0916052909247727,2053.93109744658,0.372172895689384
"14",1997,0,0,2053.93109744658,0.372172895689384
"15",1998,0,0,2053.93109744658,0.372172895689384
"16",1999,0,0,2053.93109744658,0.372172895689384
"17",2000,0,0,2053.93109744658,0.372172895689384
"18",2001,118.803424954363,0.0215272141982025,2172.73452240095,0.393700109887586
"19",2002,296.373074872903,0.05370288497844,2469.10759727385,0.447402994866026
"20",2003,0,0,2469.10759727385,0.447402994866026
"21",2004,0,0,2469.10759727385,0.447402994866026
"22",2005,0,0,2469.10759727385,0.447402994866026
"23",2006,0,0,2469.10759727385,0.447402994866026
"24",2007,0,0,2469.10759727385,0.447402994866026
"25",2008,0,0,2469.10759727385,0.447402994866026
"26",2009,0,0,2469.10759727385,0.447402994866026
"27",2010,0,0,2469.10759727385,0.447402994866026
"28",2011,0,0,2469.10759727385,0.447402994866026
"29",2012,0,0,2469.10759727385,0.447402994866026
"30",2013,0,0,2469.10759727385,0.447402994866026
"31",2014,337.033932145815,0.0610706438147929,2806.14152941966,0.508473638680819
"32",2015,0,0,2806.14152941966,0.508473638680819
