"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,72.3426705102964,0.0880276298729673,72.3426705102964,0.0880276298729673
"6",1989,0,0,72.3426705102964,0.0880276298729673
"7",1990,0,0,72.3426705102964,0.0880276298729673
"8",1991,0,0,72.3426705102964,0.0880276298729673
"9",1992,0,0,72.3426705102964,0.0880276298729673
"10",1993,0,0,72.3426705102964,0.0880276298729673
"11",1994,0,0,72.3426705102964,0.0880276298729673
"12",1995,0,0,72.3426705102964,0.0880276298729673
"13",1996,0,0,72.3426705102964,0.0880276298729673
"14",1997,0,0,72.3426705102964,0.0880276298729673
"15",1998,0,0,72.3426705102964,0.0880276298729673
"16",1999,0,0,72.3426705102964,0.0880276298729673
"17",2000,0,0,72.3426705102964,0.0880276298729673
"18",2001,0,0,72.3426705102964,0.0880276298729673
"19",2002,0,0,72.3426705102964,0.0880276298729673
"20",2003,0,0,72.3426705102964,0.0880276298729673
"21",2004,0,0,72.3426705102964,0.0880276298729673
"22",2005,0,0,72.3426705102964,0.0880276298729673
"23",2006,0,0,72.3426705102964,0.0880276298729673
"24",2007,0,0,72.3426705102964,0.0880276298729673
"25",2008,0,0,72.3426705102964,0.0880276298729673
"26",2009,0,0,72.3426705102964,0.0880276298729673
"27",2010,0,0,72.3426705102964,0.0880276298729673
"28",2011,0,0,72.3426705102964,0.0880276298729673
"29",2012,0,0,72.3426705102964,0.0880276298729673
"30",2013,0,0,72.3426705102964,0.0880276298729673
"31",2014,0,0,72.3426705102964,0.0880276298729673
"32",2015,0,0,72.3426705102964,0.0880276298729673
