"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,187.461008410693,0.684669867976257,187.461008410693,0.684669867976257
"4",1987,0,0,187.461008410693,0.684669867976257
"5",1988,0,0,187.461008410693,0.684669867976257
"6",1989,0,0,187.461008410693,0.684669867976257
"7",1990,0,0,187.461008410693,0.684669867976257
"8",1991,0,0,187.461008410693,0.684669867976257
"9",1992,0,0,187.461008410693,0.684669867976257
"10",1993,0,0,187.461008410693,0.684669867976257
"11",1994,0,0,187.461008410693,0.684669867976257
"12",1995,0,0,187.461008410693,0.684669867976257
"13",1996,0,0,187.461008410693,0.684669867976257
"14",1997,0,0,187.461008410693,0.684669867976257
"15",1998,0,0,187.461008410693,0.684669867976257
"16",1999,0,0,187.461008410693,0.684669867976257
"17",2000,0,0,187.461008410693,0.684669867976257
"18",2001,0,0,187.461008410693,0.684669867976257
"19",2002,0,0,187.461008410693,0.684669867976257
"20",2003,0,0,187.461008410693,0.684669867976257
"21",2004,0,0,187.461008410693,0.684669867976257
"22",2005,0,0,187.461008410693,0.684669867976257
"23",2006,0,0,187.461008410693,0.684669867976257
"24",2007,0,0,187.461008410693,0.684669867976257
"25",2008,0,0,187.461008410693,0.684669867976257
"26",2009,0,0,187.461008410693,0.684669867976257
"27",2010,0,0,187.461008410693,0.684669867976257
"28",2011,0,0,187.461008410693,0.684669867976257
"29",2012,0,0,187.461008410693,0.684669867976257
"30",2013,0,0,187.461008410693,0.684669867976257
"31",2014,0,0,187.461008410693,0.684669867976257
"32",2015,0,0,187.461008410693,0.684669867976257
