"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,41.2914178229766,0.287028930898949,41.2914178229766,0.287028930898949
"3",1986,0,0,41.2914178229766,0.287028930898949
"4",1987,0,0,41.2914178229766,0.287028930898949
"5",1988,0,0,41.2914178229766,0.287028930898949
"6",1989,0,0,41.2914178229766,0.287028930898949
"7",1990,0,0,41.2914178229766,0.287028930898949
"8",1991,0,0,41.2914178229766,0.287028930898949
"9",1992,0,0,41.2914178229766,0.287028930898949
"10",1993,0,0,41.2914178229766,0.287028930898949
"11",1994,0,0,41.2914178229766,0.287028930898949
"12",1995,0,0,41.2914178229766,0.287028930898949
"13",1996,0,0,41.2914178229766,0.287028930898949
"14",1997,0,0,41.2914178229766,0.287028930898949
"15",1998,0,0,41.2914178229766,0.287028930898949
"16",1999,0,0,41.2914178229766,0.287028930898949
"17",2000,0,0,41.2914178229766,0.287028930898949
"18",2001,0,0,41.2914178229766,0.287028930898949
"19",2002,0,0,41.2914178229766,0.287028930898949
"20",2003,0,0,41.2914178229766,0.287028930898949
"21",2004,0,0,41.2914178229766,0.287028930898949
"22",2005,0,0,41.2914178229766,0.287028930898949
"23",2006,0,0,41.2914178229766,0.287028930898949
"24",2007,0,0,41.2914178229766,0.287028930898949
"25",2008,0,0,41.2914178229766,0.287028930898949
"26",2009,0,0,41.2914178229766,0.287028930898949
"27",2010,0,0,41.2914178229766,0.287028930898949
"28",2011,0,0,41.2914178229766,0.287028930898949
"29",2012,0,0,41.2914178229766,0.287028930898949
"30",2013,0,0,41.2914178229766,0.287028930898949
"31",2014,0,0,41.2914178229766,0.287028930898949
"32",2015,0,0,41.2914178229766,0.287028930898949
