"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,338.073190420968,1,338.073190420968,1
"5",1988,0,0,338.073190420968,1
"6",1989,297.878751366224,0.881107286251552,635.951941787192,1.88110728625155
"7",1990,0,0,635.951941787192,1.88110728625155
"8",1991,0,0,635.951941787192,1.88110728625155
"9",1992,0,0,635.951941787192,1.88110728625155
"10",1993,0,0,635.951941787192,1.88110728625155
"11",1994,0,0,635.951941787192,1.88110728625155
"12",1995,0,0,635.951941787192,1.88110728625155
"13",1996,0,0,635.951941787192,1.88110728625155
"14",1997,0,0,635.951941787192,1.88110728625155
"15",1998,0,0,635.951941787192,1.88110728625155
"16",1999,0,0,635.951941787192,1.88110728625155
"17",2000,0,0,635.951941787192,1.88110728625155
"18",2001,0,0,635.951941787192,1.88110728625155
"19",2002,0,0,635.951941787192,1.88110728625155
"20",2003,310.977185253444,0.919851659536253,946.929127040636,2.80095894578781
"21",2004,0,0,946.929127040636,2.80095894578781
"22",2005,0,0,946.929127040636,2.80095894578781
"23",2006,0,0,946.929127040636,2.80095894578781
"24",2007,0,0,946.929127040636,2.80095894578781
"25",2008,0,0,946.929127040636,2.80095894578781
"26",2009,0,0,946.929127040636,2.80095894578781
"27",2010,0,0,946.929127040636,2.80095894578781
"28",2011,0,0,946.929127040636,2.80095894578781
"29",2012,0,0,946.929127040636,2.80095894578781
"30",2013,0,0,946.929127040636,2.80095894578781
"31",2014,0,0,946.929127040636,2.80095894578781
"32",2015,0,0,946.929127040636,2.80095894578781
