"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,0,0,0,0
"9",1992,0,0,0,0
"10",1993,0,0,0,0
"11",1994,0,0,0,0
"12",1995,29.3643111202233,0.0770224698235779,29.3643111202233,0.0770224698235779
"13",1996,0,0,29.3643111202233,0.0770224698235779
"14",1997,0,0,29.3643111202233,0.0770224698235779
"15",1998,0,0,29.3643111202233,0.0770224698235779
"16",1999,0,0,29.3643111202233,0.0770224698235779
"17",2000,0,0,29.3643111202233,0.0770224698235779
"18",2001,0,0,29.3643111202233,0.0770224698235779
"19",2002,0,0,29.3643111202233,0.0770224698235779
"20",2003,0,0,29.3643111202233,0.0770224698235779
"21",2004,0,0,29.3643111202233,0.0770224698235779
"22",2005,0,0,29.3643111202233,0.0770224698235779
"23",2006,220.541994672872,0.578480763944234,249.906305793095,0.655503233767812
"24",2007,0,0,249.906305793095,0.655503233767812
"25",2008,0,0,249.906305793095,0.655503233767812
"26",2009,0,0,249.906305793095,0.655503233767812
"27",2010,0,0,249.906305793095,0.655503233767812
"28",2011,0,0,249.906305793095,0.655503233767812
"29",2012,0,0,249.906305793095,0.655503233767812
"30",2013,0,0,249.906305793095,0.655503233767812
"31",2014,0,0,249.906305793095,0.655503233767812
"32",2015,0,0,249.906305793095,0.655503233767812
