"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0.850419318683816,0.00108341861168903,0.850419318683816,0.00108341861168903
"7",1990,0,0,0.850419318683816,0.00108341861168903
"8",1991,0,0,0.850419318683816,0.00108341861168903
"9",1992,0,0,0.850419318683816,0.00108341861168903
"10",1993,0,0,0.850419318683816,0.00108341861168903
"11",1994,0,0,0.850419318683816,0.00108341861168903
"12",1995,0,0,0.850419318683816,0.00108341861168903
"13",1996,0,0,0.850419318683816,0.00108341861168903
"14",1997,0,0,0.850419318683816,0.00108341861168903
"15",1998,0,0,0.850419318683816,0.00108341861168903
"16",1999,0,0,0.850419318683816,0.00108341861168903
"17",2000,0,0,0.850419318683816,0.00108341861168903
"18",2001,0,0,0.850419318683816,0.00108341861168903
"19",2002,0,0,0.850419318683816,0.00108341861168903
"20",2003,0,0,0.850419318683816,0.00108341861168903
"21",2004,0,0,0.850419318683816,0.00108341861168903
"22",2005,0,0,0.850419318683816,0.00108341861168903
"23",2006,0,0,0.850419318683816,0.00108341861168903
"24",2007,0,0,0.850419318683816,0.00108341861168903
"25",2008,0,0,0.850419318683816,0.00108341861168903
"26",2009,0,0,0.850419318683816,0.00108341861168903
"27",2010,0,0,0.850419318683816,0.00108341861168903
"28",2011,0,0,0.850419318683816,0.00108341861168903
"29",2012,0,0,0.850419318683816,0.00108341861168903
"30",2013,0,0,0.850419318683816,0.00108341861168903
"31",2014,0,0,0.850419318683816,0.00108341861168903
"32",2015,0,0,0.850419318683816,0.00108341861168903
