"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,23.6520065949889,0.042099261611552,23.6520065949889,0.042099261611552
"9",1992,164.966519547373,0.29363126699971,188.618526142362,0.335730528611262
"10",1993,0,0,188.618526142362,0.335730528611262
"11",1994,0,0,188.618526142362,0.335730528611262
"12",1995,222.663142844066,0.39632806054725,411.281668986428,0.732058589158511
"13",1996,0,0,411.281668986428,0.732058589158511
"14",1997,0,0,411.281668986428,0.732058589158511
"15",1998,0,0,411.281668986428,0.732058589158511
"16",1999,30.1243674639953,0.05361970544258,441.406036450423,0.785678294601091
"17",2000,0,0,441.406036450423,0.785678294601091
"18",2001,0,0,441.406036450423,0.785678294601091
"19",2002,0,0,441.406036450423,0.785678294601091
"20",2003,0,0,441.406036450423,0.785678294601091
"21",2004,0,0,441.406036450423,0.785678294601091
"22",2005,0,0,441.406036450423,0.785678294601091
"23",2006,0,0,441.406036450423,0.785678294601091
"24",2007,0,0,441.406036450423,0.785678294601091
"25",2008,0,0,441.406036450423,0.785678294601091
"26",2009,0,0,441.406036450423,0.785678294601091
"27",2010,1.58241918422338,0.00281661849484996,442.988455634646,0.788494913095941
"28",2011,0,0,442.988455634646,0.788494913095941
"29",2012,0,0,442.988455634646,0.788494913095941
"30",2013,0,0,442.988455634646,0.788494913095941
"31",2014,0,0,442.988455634646,0.788494913095941
"32",2015,0,0,442.988455634646,0.788494913095941
