"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,30.7081512008811,0.0596839021151819,30.7081512008811,0.0596839021151819
"4",1987,0,0,30.7081512008811,0.0596839021151819
"5",1988,0,0,30.7081512008811,0.0596839021151819
"6",1989,0,0,30.7081512008811,0.0596839021151819
"7",1990,0,0,30.7081512008811,0.0596839021151819
"8",1991,0,0,30.7081512008811,0.0596839021151819
"9",1992,0,0,30.7081512008811,0.0596839021151819
"10",1993,0,0,30.7081512008811,0.0596839021151819
"11",1994,0,0,30.7081512008811,0.0596839021151819
"12",1995,0,0,30.7081512008811,0.0596839021151819
"13",1996,0,0,30.7081512008811,0.0596839021151819
"14",1997,0,0,30.7081512008811,0.0596839021151819
"15",1998,0,0,30.7081512008811,0.0596839021151819
"16",1999,425.803631526372,0.827585552059537,456.511782727253,0.887269454174719
"17",2000,0,0,456.511782727253,0.887269454174719
"18",2001,0,0,456.511782727253,0.887269454174719
"19",2002,0,0,456.511782727253,0.887269454174719
"20",2003,0,0,456.511782727253,0.887269454174719
"21",2004,0,0,456.511782727253,0.887269454174719
"22",2005,0,0,456.511782727253,0.887269454174719
"23",2006,0,0,456.511782727253,0.887269454174719
"24",2007,0,0,456.511782727253,0.887269454174719
"25",2008,0,0,456.511782727253,0.887269454174719
"26",2009,0,0,456.511782727253,0.887269454174719
"27",2010,0,0,456.511782727253,0.887269454174719
"28",2011,0,0,456.511782727253,0.887269454174719
"29",2012,0,0,456.511782727253,0.887269454174719
"30",2013,0,0,456.511782727253,0.887269454174719
"31",2014,0,0,456.511782727253,0.887269454174719
"32",2015,0,0,456.511782727253,0.887269454174719
