"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,41.969734084226,0.0290130078998539,41.969734084226,0.0290130078998539
"3",1986,0,0,41.969734084226,0.0290130078998539
"4",1987,0,0,41.969734084226,0.0290130078998539
"5",1988,0,0,41.969734084226,0.0290130078998539
"6",1989,0,0,41.969734084226,0.0290130078998539
"7",1990,0,0,41.969734084226,0.0290130078998539
"8",1991,0,0,41.969734084226,0.0290130078998539
"9",1992,0,0,41.969734084226,0.0290130078998539
"10",1993,0,0,41.969734084226,0.0290130078998539
"11",1994,0,0,41.969734084226,0.0290130078998539
"12",1995,0,0,41.969734084226,0.0290130078998539
"13",1996,0,0,41.969734084226,0.0290130078998539
"14",1997,0,0,41.969734084226,0.0290130078998539
"15",1998,0,0,41.969734084226,0.0290130078998539
"16",1999,0,0,41.969734084226,0.0290130078998539
"17",2000,0,0,41.969734084226,0.0290130078998539
"18",2001,0,0,41.969734084226,0.0290130078998539
"19",2002,0,0,41.969734084226,0.0290130078998539
"20",2003,0,0,41.969734084226,0.0290130078998539
"21",2004,0,0,41.969734084226,0.0290130078998539
"22",2005,0,0,41.969734084226,0.0290130078998539
"23",2006,178.593897186859,0.123459113168303,220.563631271085,0.152472121068157
"24",2007,0,0,220.563631271085,0.152472121068157
"25",2008,0,0,220.563631271085,0.152472121068157
"26",2009,0,0,220.563631271085,0.152472121068157
"27",2010,0,0,220.563631271085,0.152472121068157
"28",2011,0,0,220.563631271085,0.152472121068157
"29",2012,0,0,220.563631271085,0.152472121068157
"30",2013,0,0,220.563631271085,0.152472121068157
"31",2014,0,0,220.563631271085,0.152472121068157
"32",2015,0,0,220.563631271085,0.152472121068157
