"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,0,0,0,0
"9",1992,0,0,0,0
"10",1993,0,0,0,0
"11",1994,0,0,0,0
"12",1995,169.988290058859,0.936402323904206,169.988290058859,0.936402323904206
"13",1996,0,0,169.988290058859,0.936402323904206
"14",1997,0,0,169.988290058859,0.936402323904206
"15",1998,0,0,169.988290058859,0.936402323904206
"16",1999,0,0,169.988290058859,0.936402323904206
"17",2000,0,0,169.988290058859,0.936402323904206
"18",2001,0,0,169.988290058859,0.936402323904206
"19",2002,0,0,169.988290058859,0.936402323904206
"20",2003,0,0,169.988290058859,0.936402323904206
"21",2004,0,0,169.988290058859,0.936402323904206
"22",2005,0,0,169.988290058859,0.936402323904206
"23",2006,0,0,169.988290058859,0.936402323904206
"24",2007,181.533391918674,1,351.521681977533,1.93640232390421
"25",2008,0,0,351.521681977533,1.93640232390421
"26",2009,0,0,351.521681977533,1.93640232390421
"27",2010,0,0,351.521681977533,1.93640232390421
"28",2011,0,0,351.521681977533,1.93640232390421
"29",2012,0,0,351.521681977533,1.93640232390421
"30",2013,0,0,351.521681977533,1.93640232390421
"31",2014,0,0,351.521681977533,1.93640232390421
"32",2015,0,0,351.521681977533,1.93640232390421
