"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,2643.56285511557,0.559539731230327,2643.56285511557,0.559539731230327
"5",1988,0,0,2643.56285511557,0.559539731230327
"6",1989,3332.87436405892,0.705440244131607,5976.4372191745,1.26497997536193
"7",1990,0,0,5976.4372191745,1.26497997536193
"8",1991,1194.82218523716,0.252897517871351,7171.25940441165,1.51787749323329
"9",1992,0,0,7171.25940441165,1.51787749323329
"10",1993,0,0,7171.25940441165,1.51787749323329
"11",1994,0,0,7171.25940441165,1.51787749323329
"12",1995,0,0,7171.25940441165,1.51787749323329
"13",1996,0,0,7171.25940441165,1.51787749323329
"14",1997,0,0,7171.25940441165,1.51787749323329
"15",1998,1835.28188079903,0.388457996497793,9006.54128521068,1.90633548973108
"16",1999,0,0,9006.54128521068,1.90633548973108
"17",2000,0,0,9006.54128521068,1.90633548973108
"18",2001,0,0,9006.54128521068,1.90633548973108
"19",2002,138.458821581838,0.0293063626856651,9145.00010679252,1.93564185241674
"20",2003,1011.29612653767,0.214052168928823,10156.2962333302,2.14969402134557
"21",2004,0,0,10156.2962333302,2.14969402134557
"22",2005,0,0,10156.2962333302,2.14969402134557
"23",2006,0,0,10156.2962333302,2.14969402134557
"24",2007,1557.16068321585,0.329590525333259,11713.456916546,2.47928454667883
"25",2008,0,0,11713.456916546,2.47928454667883
"26",2009,0,0,11713.456916546,2.47928454667883
"27",2010,0,0,11713.456916546,2.47928454667883
"28",2011,0,0,11713.456916546,2.47928454667883
"29",2012,0,0,11713.456916546,2.47928454667883
"30",2013,0,0,11713.456916546,2.47928454667883
"31",2014,0,0,11713.456916546,2.47928454667883
"32",2015,0,0,11713.456916546,2.47928454667883
