"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,114.170672364682,0.0859112087655418,114.170672364682,0.0859112087655418
"8",1991,0,0,114.170672364682,0.0859112087655418
"9",1992,0,0,114.170672364682,0.0859112087655418
"10",1993,0,0,114.170672364682,0.0859112087655418
"11",1994,0,0,114.170672364682,0.0859112087655418
"12",1995,0,0,114.170672364682,0.0859112087655418
"13",1996,0.0469774953463442,3.53496508901223e-05,114.217649860028,0.0859465584164319
"14",1997,0,0,114.217649860028,0.0859465584164319
"15",1998,0,0,114.217649860028,0.0859465584164319
"16",1999,0,0,114.217649860028,0.0859465584164319
"17",2000,0,0,114.217649860028,0.0859465584164319
"18",2001,0,0,114.217649860028,0.0859465584164319
"19",2002,0,0,114.217649860028,0.0859465584164319
"20",2003,0,0,114.217649860028,0.0859465584164319
"21",2004,0,0,114.217649860028,0.0859465584164319
"22",2005,3.98144421173356,0.00299595927551366,118.199094071762,0.0889425176919455
"23",2006,0,0,118.199094071762,0.0889425176919455
"24",2007,0.0836437908816831,6.29403246170294e-05,118.282737862644,0.0890054580165626
"25",2008,0,0,118.282737862644,0.0890054580165626
"26",2009,616.906777761092,0.464210342948859,735.189515623735,0.553215800965422
"27",2010,25.767927774362,0.0193898641098257,760.957443398097,0.572605665075247
"28",2011,0,0,760.957443398097,0.572605665075247
"29",2012,0,0,760.957443398097,0.572605665075247
"30",2013,0,0,760.957443398097,0.572605665075247
"31",2014,0,0,760.957443398097,0.572605665075247
"32",2015,0,0,760.957443398097,0.572605665075247
