"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,242.377885867301,0.216151723080649,242.377885867301,0.216151723080649
"3",1986,0,0,242.377885867301,0.216151723080649
"4",1987,0,0,242.377885867301,0.216151723080649
"5",1988,0,0,242.377885867301,0.216151723080649
"6",1989,0,0,242.377885867301,0.216151723080649
"7",1990,0,0,242.377885867301,0.216151723080649
"8",1991,0,0,242.377885867301,0.216151723080649
"9",1992,0,0,242.377885867301,0.216151723080649
"10",1993,0,0,242.377885867301,0.216151723080649
"11",1994,0,0,242.377885867301,0.216151723080649
"12",1995,0,0,242.377885867301,0.216151723080649
"13",1996,0,0,242.377885867301,0.216151723080649
"14",1997,0,0,242.377885867301,0.216151723080649
"15",1998,0,0,242.377885867301,0.216151723080649
"16",1999,0,0,242.377885867301,0.216151723080649
"17",2000,0,0,242.377885867301,0.216151723080649
"18",2001,0,0,242.377885867301,0.216151723080649
"19",2002,0,0,242.377885867301,0.216151723080649
"20",2003,0,0,242.377885867301,0.216151723080649
"21",2004,0,0,242.377885867301,0.216151723080649
"22",2005,0,0,242.377885867301,0.216151723080649
"23",2006,0,0,242.377885867301,0.216151723080649
"24",2007,0,0,242.377885867301,0.216151723080649
"25",2008,0,0,242.377885867301,0.216151723080649
"26",2009,0,0,242.377885867301,0.216151723080649
"27",2010,0,0,242.377885867301,0.216151723080649
"28",2011,0,0,242.377885867301,0.216151723080649
"29",2012,0,0,242.377885867301,0.216151723080649
"30",2013,0,0,242.377885867301,0.216151723080649
"31",2014,0,0,242.377885867301,0.216151723080649
"32",2015,0,0,242.377885867301,0.216151723080649
