"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,58.6193435424513,0.0240362180844957,58.6193435424513,0.0240362180844957
"9",1992,493.442689009464,0.202330755830493,552.062032551916,0.226366973914989
"10",1993,0,0,552.062032551916,0.226366973914989
"11",1994,0,0,552.062032551916,0.226366973914989
"12",1995,365.200556520708,0.149746477709257,917.262589072623,0.376113451624245
"13",1996,0,0,917.262589072623,0.376113451624245
"14",1997,0,0,917.262589072623,0.376113451624245
"15",1998,0,0,917.262589072623,0.376113451624245
"16",1999,97.1962428725788,0.0398542520181423,1014.4588319452,0.415967703642388
"17",2000,0,0,1014.4588319452,0.415967703642388
"18",2001,0,0,1014.4588319452,0.415967703642388
"19",2002,0,0,1014.4588319452,0.415967703642388
"20",2003,0,0,1014.4588319452,0.415967703642388
"21",2004,0,0,1014.4588319452,0.415967703642388
"22",2005,0,0,1014.4588319452,0.415967703642388
"23",2006,0,0,1014.4588319452,0.415967703642388
"24",2007,0,0,1014.4588319452,0.415967703642388
"25",2008,0,0,1014.4588319452,0.415967703642388
"26",2009,0,0,1014.4588319452,0.415967703642388
"27",2010,222.366149249347,0.0911787975601632,1236.82498119455,0.507146501202551
"28",2011,0,0,1236.82498119455,0.507146501202551
"29",2012,0,0,1236.82498119455,0.507146501202551
"30",2013,0,0,1236.82498119455,0.507146501202551
"31",2014,0,0,1236.82498119455,0.507146501202551
"32",2015,0,0,1236.82498119455,0.507146501202551
