"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,2.33648034959006,0.0061657241776229,2.33648034959006,0.0061657241776229
"3",1986,0,0,2.33648034959006,0.0061657241776229
"4",1987,0,0,2.33648034959006,0.0061657241776229
"5",1988,58.4898055254498,0.154348401918296,60.8262858750399,0.160514126095919
"6",1989,0,0,60.8262858750399,0.160514126095919
"7",1990,0,0,60.8262858750399,0.160514126095919
"8",1991,0,0,60.8262858750399,0.160514126095919
"9",1992,0,0,60.8262858750399,0.160514126095919
"10",1993,0,0,60.8262858750399,0.160514126095919
"11",1994,0,0,60.8262858750399,0.160514126095919
"12",1995,0,0,60.8262858750399,0.160514126095919
"13",1996,0,0,60.8262858750399,0.160514126095919
"14",1997,0,0,60.8262858750399,0.160514126095919
"15",1998,0,0,60.8262858750399,0.160514126095919
"16",1999,0,0,60.8262858750399,0.160514126095919
"17",2000,0,0,60.8262858750399,0.160514126095919
"18",2001,0,0,60.8262858750399,0.160514126095919
"19",2002,0,0,60.8262858750399,0.160514126095919
"20",2003,0,0,60.8262858750399,0.160514126095919
"21",2004,0,0,60.8262858750399,0.160514126095919
"22",2005,0,0,60.8262858750399,0.160514126095919
"23",2006,0,0,60.8262858750399,0.160514126095919
"24",2007,0,0,60.8262858750399,0.160514126095919
"25",2008,0,0,60.8262858750399,0.160514126095919
"26",2009,0,0,60.8262858750399,0.160514126095919
"27",2010,0,0,60.8262858750399,0.160514126095919
"28",2011,0,0,60.8262858750399,0.160514126095919
"29",2012,0,0,60.8262858750399,0.160514126095919
"30",2013,0,0,60.8262858750399,0.160514126095919
"31",2014,0,0,60.8262858750399,0.160514126095919
"32",2015,0,0,60.8262858750399,0.160514126095919
