"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,7345.33477001656,0.60544808030101,7345.33477001656,0.60544808030101
"5",1988,0,0,7345.33477001656,0.60544808030101
"6",1989,622.909462552222,0.051344063968745,7968.24423256878,0.656792144269755
"7",1990,8674.7169627963,0.715024011392716,16642.9611953651,1.37181615566247
"8",1991,217.440140737707,0.0179227659340201,16860.4013361028,1.38973892159649
"9",1992,0,0,16860.4013361028,1.38973892159649
"10",1993,0,0,16860.4013361028,1.38973892159649
"11",1994,0,0,16860.4013361028,1.38973892159649
"12",1995,0,0,16860.4013361028,1.38973892159649
"13",1996,0,0,16860.4013361028,1.38973892159649
"14",1997,0,0,16860.4013361028,1.38973892159649
"15",1998,515.968055691331,0.0425292894872723,17376.3693917941,1.43226821108376
"16",1999,0,0,17376.3693917941,1.43226821108376
"17",2000,0,0,17376.3693917941,1.43226821108376
"18",2001,0,0,17376.3693917941,1.43226821108376
"19",2002,1846.2985954393,0.152183389221981,19222.6679872334,1.58445160030574
"20",2003,2388.53680604496,0.196878027922064,21611.2047932784,1.78132962822781
"21",2004,0,0,21611.2047932784,1.78132962822781
"22",2005,0,0,21611.2047932784,1.78132962822781
"23",2006,0,0,21611.2047932784,1.78132962822781
"24",2007,2276.60034695911,0.187651530234598,23887.8051402375,1.96898115846241
"25",2008,106.565702775313,0.00878380661894543,23994.3708430128,1.97776496508135
"26",2009,0,0,23994.3708430128,1.97776496508135
"27",2010,0,0,23994.3708430128,1.97776496508135
"28",2011,0,0,23994.3708430128,1.97776496508135
"29",2012,2114.44578991472,0.174285745236569,26108.8166329275,2.15205071031792
"30",2013,0,0,26108.8166329275,2.15205071031792
"31",2014,0,0,26108.8166329275,2.15205071031792
"32",2015,0,0,26108.8166329275,2.15205071031792
