"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,158.084421166769,0.000362984297338433,158.084421166769,0.000362984297338433
"6",1989,0,0,158.084421166769,0.000362984297338433
"7",1990,0,0,158.084421166769,0.000362984297338433
"8",1991,0,0,158.084421166769,0.000362984297338433
"9",1992,0,0,158.084421166769,0.000362984297338433
"10",1993,0,0,158.084421166769,0.000362984297338433
"11",1994,0,0,158.084421166769,0.000362984297338433
"12",1995,0,0,158.084421166769,0.000362984297338433
"13",1996,0,0,158.084421166769,0.000362984297338433
"14",1997,0,0,158.084421166769,0.000362984297338433
"15",1998,387.59671525297,0.000889977141949763,545.681136419739,0.0012529614392882
"16",1999,0,0,545.681136419739,0.0012529614392882
"17",2000,0,0,545.681136419739,0.0012529614392882
"18",2001,0,0,545.681136419739,0.0012529614392882
"19",2002,0,0,545.681136419739,0.0012529614392882
"20",2003,182.216916193442,0.000418395935535463,727.898052613181,0.00167135737482366
"21",2004,0,0,727.898052613181,0.00167135737482366
"22",2005,0,0,727.898052613181,0.00167135737482366
"23",2006,0,0,727.898052613181,0.00167135737482366
"24",2007,0,0,727.898052613181,0.00167135737482366
"25",2008,0,0,727.898052613181,0.00167135737482366
"26",2009,237.318019998911,0.000544915900626145,965.216072612092,0.0022162732754498
"27",2010,235.508535533398,0.000540761067136475,1200.72460814549,0.00275703434258628
"28",2011,0,0,1200.72460814549,0.00275703434258628
"29",2012,0,0,1200.72460814549,0.00275703434258628
"30",2013,0,0,1200.72460814549,0.00275703434258628
"31",2014,0,0,1200.72460814549,0.00275703434258628
"32",2015,0,0,1200.72460814549,0.00275703434258628
