"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,4.58582208803539,0.00429973520315475,4.58582208803539,0.00429973520315475
"5",1988,0,0,4.58582208803539,0.00429973520315475
"6",1989,0,0,4.58582208803539,0.00429973520315475
"7",1990,0,0,4.58582208803539,0.00429973520315475
"8",1991,0,0,4.58582208803539,0.00429973520315475
"9",1992,0,0,4.58582208803539,0.00429973520315475
"10",1993,0,0,4.58582208803539,0.00429973520315475
"11",1994,0,0,4.58582208803539,0.00429973520315475
"12",1995,0,0,4.58582208803539,0.00429973520315475
"13",1996,0,0,4.58582208803539,0.00429973520315475
"14",1997,0,0,4.58582208803539,0.00429973520315475
"15",1998,0,0,4.58582208803539,0.00429973520315475
"16",1999,0,0,4.58582208803539,0.00429973520315475
"17",2000,0,0,4.58582208803539,0.00429973520315475
"18",2001,0,0,4.58582208803539,0.00429973520315475
"19",2002,0,0,4.58582208803539,0.00429973520315475
"20",2003,0,0,4.58582208803539,0.00429973520315475
"21",2004,0,0,4.58582208803539,0.00429973520315475
"22",2005,0,0,4.58582208803539,0.00429973520315475
"23",2006,0,0,4.58582208803539,0.00429973520315475
"24",2007,0,0,4.58582208803539,0.00429973520315475
"25",2008,0,0,4.58582208803539,0.00429973520315475
"26",2009,0,0,4.58582208803539,0.00429973520315475
"27",2010,0,0,4.58582208803539,0.00429973520315475
"28",2011,0,0,4.58582208803539,0.00429973520315475
"29",2012,0,0,4.58582208803539,0.00429973520315475
"30",2013,0,0,4.58582208803539,0.00429973520315475
"31",2014,0,0,4.58582208803539,0.00429973520315475
"32",2015,0,0,4.58582208803539,0.00429973520315475
