"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,0,0,0,0
"9",1992,662.141470320534,0.144589567246679,662.141470320534,0.144589567246679
"10",1993,0,0,662.141470320534,0.144589567246679
"11",1994,0,0,662.141470320534,0.144589567246679
"12",1995,0,0,662.141470320534,0.144589567246679
"13",1996,0,0,662.141470320534,0.144589567246679
"14",1997,0,0,662.141470320534,0.144589567246679
"15",1998,0,0,662.141470320534,0.144589567246679
"16",1999,0,0,662.141470320534,0.144589567246679
"17",2000,0,0,662.141470320534,0.144589567246679
"18",2001,0,0,662.141470320534,0.144589567246679
"19",2002,0,0,662.141470320534,0.144589567246679
"20",2003,0,0,662.141470320534,0.144589567246679
"21",2004,0,0,662.141470320534,0.144589567246679
"22",2005,0,0,662.141470320534,0.144589567246679
"23",2006,0,0,662.141470320534,0.144589567246679
"24",2007,0,0,662.141470320534,0.144589567246679
"25",2008,0,0,662.141470320534,0.144589567246679
"26",2009,0,0,662.141470320534,0.144589567246679
"27",2010,0,0,662.141470320534,0.144589567246679
"28",2011,0,0,662.141470320534,0.144589567246679
"29",2012,100.209249707369,0.0218823509759763,762.350720027904,0.166471918222655
"30",2013,0,0,762.350720027904,0.166471918222655
"31",2014,0,0,762.350720027904,0.166471918222655
"32",2015,0,0,762.350720027904,0.166471918222655
