"","ID100","ID101","ID102","ID103","ID104","ID105","ID106","ID107","ID108","ID109","ID110","ID111","ID112","ID113","ID114","ID115","ID116","ID117","ID118","ID119","ID12","ID120","ID121","ID122","ID123","ID124","ID125","ID126","ID127","ID128","ID129","ID13","ID130","ID131","ID132","ID133","ID134","ID135","ID136","ID137","ID138","ID139","ID14","ID140","ID141","ID142","ID143","ID144","ID145","ID146","ID147","ID148","ID149","ID15","ID150","ID151","ID152","ID153","ID154","ID155","ID156","ID157","ID158","ID159","ID16","ID160","ID161","ID162","ID163","ID164","ID165","ID166","ID167","ID168","ID169","ID17","ID170","ID171","ID172","ID173","ID175","ID176","ID177","ID178","ID179","ID180","ID181","ID182","ID183","ID184","ID185","ID186","ID187","ID189","ID19","ID190","ID192","ID193","ID194","ID195","ID196","ID197","ID198","ID199","ID2","ID20","ID200","ID201","ID203","ID205","ID206","ID23","ID24","ID25","ID26","ID27","ID28","ID29","ID30","ID31","ID32","ID33","ID35","ID36","ID37","ID38","ID39","ID40","ID41","ID42","ID43","ID44","ID45","ID46","ID47","ID50","ID51","ID52","ID53","ID54","ID55","ID56","ID57","ID58","ID59","ID6","ID60","ID61","ID62","ID63","ID64","ID67","ID68","ID69","ID70","ID71","ID72","ID73","ID74","ID75","ID76","ID77","ID78","ID79","ID8","ID80","ID81","ID82","ID83","ID84","ID85","ID86","ID87","ID88","ID89","ID9","ID90","ID91","ID92","ID93","ID94","ID95","ID96","ID97","ID98","ID99","Year"
"1984",0,0,0.0361029265419716,0,0,0,0,61.3137518104497,0,0,0,0,0,0,0,0,0,0,0,180.26514873212,0,65.6006422165015,0,0,408.873321885251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.808751597992,2332.91096430285,1136.07170352667,423.663039445382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.349001566608,1127.06422187547,2913.80192823029,568.389976608252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.243686440238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.343584410997,0,107.891074006199,0,1142.9346320094,0,35.6081982997037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.102852139116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1603387226186,42.0338183075156,0,0,0,0,0,0,0,0,1189.1341675714,0,1984
"1985",0,569.002020528611,685.667333121139,0,0,0,0,0.00202429038593826,0,0,0,0,0,0,0,0,0,1005.12185832714,0,3492.52531563768,0,2187.89504898264,596.033417351551,39.728587007057,0,0,0,0,0,0,0,4.48155775245975,0,0,0,0,0,3421.85676106918,0,0,1246.40871932157,6243.76686616102,617.469802142278,637.84304147105,99.8925032147292,39.4501604024241,0,0,0,0,754.378403537492,0,0,911.361363755645,59.3695368242613,0,0,260.756214506479,118.211698693113,0,0,2580.82583878598,1067.64132374869,379.271913100863,0,0,0,0,0,0,50.9673743354268,0,0,189.068241380976,0,0,0,0,0,0,0,0,0,3502.70892599227,0,0,0,0,0,0,1302.75719296137,0,0,0,7703.36005115431,0,0,0,214.793578725245,0,820.52582693146,0,0,0,0,1450.64220975369,0,0,0,0,0,0,0,0,20.2474062925149,379.411629665631,897.448114164002,280.2073453794,0,1418.47791855349,9962.56753968711,6864.98947247149,0,0,0,0,0,0,13.5897660131557,0,0,0,0,2186.71473891786,296.912567321688,135.678458340217,0,0,0,0,0,0,0,0,0,0,0,0,0,649.866634580333,597.977590888329,893.519727605454,0,0,32.909682940953,0,0,0,0,0,0,0,0,0,0,0,0,0,386.590799350642,370.450952379012,608.720385192699,115.768163765338,230.915032370192,0,0,3482.20147721005,0,0,0,252.897776965589,0,7.06124314447161,0,0,0,0,1985
"1986",0,387.390233623192,1284.73316780165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.266160065368,0,478.991409630567,0,102.796220328319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425.38598665919,0,0,237.038592684436,567.749734132028,30.9866573140841,1034.08076695964,451.880827755017,169.203893031064,0,0,0,0,0,0,0,1312.84039447356,13.1697167954042,0,0,0,0,0,0,414.624583945222,3316.96597378801,648.919467109683,0,198.875472329001,0,0,0,0,17.0467693554227,0,0,0,0,0,0,0,0,0,0,231.695356826416,0,2796.18820914002,0,0,0,0,0,0,453.793020498115,0,0,0,573.159723789541,0,0,0,2108.99886982759,880.967404626144,722.572649831767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.270077724392,1871.67994463886,0,0,0,0,0,0,949.166887724198,0,0,0,0,0,0,819.611654712493,0,0,0,891.809638212031,0,0,39.1197655258752,1350.54763262013,676.983976685445,1828.56374197144,0,3.47901942701515,0,0,0,0,0,255.736350870092,0,0,0,1218.64270318632,0,0,287.111922655436,0,0,0,0,0,0,0,0,0,0,188.962757810687,0,0,0,0,450.142061620981,0,0,0,821.197957496741,0,158.905532394659,0,0,0,638.924764934529,1986
"1987",6.39920634690057,0,792.026916165928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62103474593622,0,11.7904993346617,0,719.830821461937,5.14429236346604,491.713318991549,0,0,0,0,0,0,0,0,0,0,0,0,0,4763.27710840479,0,0,3538.91733659645,114.225958570332,121.370228688007,581.018540116574,139.153260924627,1791.7862554789,0,0,0,0,1022.26109248896,247.657475329688,0,2757.92302643297,0,0,0,0,0,0,214.930684866139,642.067189990655,197.966812464722,2028.29494108148,0,0,0,0,0,0,2122.29055741982,607.329468329054,0,0,0,0,0,0,0,0,24.8396940785565,277.258970868416,851.860648032613,2005.59223661914,0,0,0,74.552297766732,1921.66222716687,488.493747143873,298.512628308427,0,0,0,1688.07481358205,840.890231961955,0,0,863.83476191606,816.105307482248,727.442471588197,0,0,0,0,0,0,0,0,0,0,0,0,86.5164889252438,0,0,66.7229226884298,64.4020462044752,162.4717628915,0,388.618500556701,304.815299872772,0,0,0,0,0,602.474002617586,67.2454262407762,0,0,0,0,0,363.542273607393,193.665398261179,0,0,0,0,0,194.018836296321,676.033243669307,1529.2043495162,21.9022902322176,0,178.572513849256,0,0,0,4013.72869802701,1339.6671058155,866.324833870387,0,195.177422762015,0,0,0,497.269744785528,52.2428222710249,304.699362113481,0,0,0,0,0,0,21.4694847749229,0,0,383.737437650177,0,489.942337259774,0,0,341.864454720339,0,0,0,1055.71307361627,0,330.706598334854,0,0,0,236.571805780878,1987
"1988",0,0,1089.09877033961,0,0,625.259877747049,6.25156821839887,1363.38740244772,0,0,0,0,0,0,0,0,0,258.755171719834,448.963190639191,1572.96229321585,0,310.149239669357,0,118.269600102724,0,161.839737843539,0,14.591313189181,0,0,0,38.1717866170214,0,866.49106016054,0,0,0,1278.1868685916,0,0,2195.81379810494,740.428597181969,82.5511598507768,1398.75012029337,0,3323.1469849576,0,0,72.2239511300765,0,107.797061696428,0,0,22590.7949359591,0,0,0,0,0,0,0,1376.17856151612,1315.69515887601,1011.68698951915,0,383.256875319523,1.14964815049321,0,0,0,0,899.107428613917,0,0,0,0,0,0,0,0,0,2531.86279596644,0,1588.48267175866,0,0,0,513.88474485209,443.051942759366,477.191940562308,210.566573361578,0,0,0,203.093526361566,0,0,0,3462.71555444475,0,519.813810735591,0,0,0,0,31.5851525907464,0,0,0,0,0,0,0,0,0,1488.13100004974,3537.60552663707,4832.53967100663,8.16466283789883,0,1139.61102208297,434.770918191118,0,0,0,0,68.1774262043075,371.145388851265,0,1036.91261731057,785.167514206268,1578.7512114088,0,32.9339645483073,98.0103283063461,628.97371990151,0,0,683.854577516937,284.497927954818,0,0,1427.53582706086,63.2794019540115,0,184.009082112445,7843.0915918259,184.010505963287,883.683157156815,63.5689704296814,668.315723839683,0,431.306236785314,807.738432620429,0,0,0,0,0,0,0,0,0,1212.67938704242,0,0,500.069171744116,0,0,0,140.024474357982,0,928.214348104248,112.80767330549,370.337869170109,165.161878895992,0,0,0,1409.32652296766,0,812.085044052794,801.604389980428,43.3957706844944,6753.83675697433,0,1988
"1989",0,0,180.185411430212,0,0,319.780337170214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.919606961501,0,33.1551393414206,0,0,0,0,3.86005245114668,0,0,0,0,0,0,0,2517.62673828714,0,0,2390.10370049198,404.03097180122,0,0,0,249.963550438675,0,0,0,0,0,0,0,3482.20097208501,0,0,0,0,0,0,0,826.361587016349,0,0,0,0,328.96401941112,0,0,0,0,31.0697847603485,0,0,0,0,0,0,0,0,0,674.361863965716,711.235877261482,2259.32467321862,0,0,0,2600.61683459748,87.3570989476672,0,526.277637802546,0,0,0,13427.5342196156,236.35539591501,0,0,2024.70835770757,239.060352917328,1312.52715020896,0,0,0,0,1885.93716434121,0,0,0,0,0,0,0,0,0,0,0.411682115987231,775.999402384391,3248.35055822045,5878.23495249647,4719.77641891474,1137.46214840985,0,0,341.429425033517,0,0,705.669939175047,0,0,0,1136.9659923643,800.703369091678,0,232.769982713047,84.6781741181888,8.818613881506,0,157.809317003389,0,0,0,0,0,0,0,0,2642.49996698872,2665.47757164438,453.60825456557,1188.25556512171,672.939898937273,713.109469699394,28.6025968366377,0,0,0,0,0,0,0,213.879075741449,0,0,0,0,0,0,0,0,0,0,0,0,0,7279.01167846281,0,0,0,616.50082488959,1236.69248121967,304.932247120751,0,0,0,0,1989
"1990",0,0,1021.92345386101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983317484698782,623.080090179671,0,121.75664522791,0,441.284301821871,39.471615881294,0,13.9581109163814,0,0,9.55610552243067,0,0,0,0,0,0,0,0,0,1325.48134256544,0,0,1582.79446528733,96.1981527135455,253.787787189589,0,0,575.511001236159,0,0,0,0,0,438.897949350607,0,1153.45268685245,0,0,0,0,0,0,0,83.5263609878414,0,246.93805958191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.74001746159,0,0,0,0,0,0,47.2973533347999,0,0,0,6193.92249837809,0,0,0,0,0,1500.60160524059,0,0,0,0,13.4008794069721,0,0,0,0,0,0,0,362.373079199116,0,0,0,567.125085208904,1610.50955572522,10681.5962241139,6790.92295482272,6170.44557059997,0,0,0,0,0,0,605.455717964021,0,0,0,0,839.269008343559,330.354822463691,0,0,0,88.607185186382,0,352.950592088429,613.746989410032,954.46883375447,4647.23602075502,132.173143756438,0,0,0,0,0,1188.42251492843,0,377.051712705092,0,0,0,430.86500704384,0,0,3054.39892556693,0,0,0,0,0,0,0,0,0,0,602.221591677121,816.601775864492,0,0,0,4034.4403852843,0,0,0,622.726786765545,0,0,259.566800194989,0,0,0,1990
"1991",0,0,681.402858799824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.221822823905,432.438495561206,200.198738563428,0,0,75.0313335201307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.023297758569,0,0,313.110041942808,0,0,0,0,813.50608034791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.768026945373,221.370233544898,0,0,0,0,0,0,0,0,1219.71070391661,0,0,0,0,0,0,0,0,0,0,811.261453545968,0,436.832279383171,0,0,0,812.35376712641,1234.74592883243,303.079329279032,0,0,0,0,439.224431797579,0,0,0,532.218610206642,0,5.93095662427187,0,0,0,0,0.763515275806098,0,0,0,0,0,0,0,0,0,0,1807.25101034595,170.105960476309,27.437421054378,0,373.936243130144,1068.89073070597,0,0,0,0,0,0,0,0,68.038620488157,6.74063177134314,0,148.246527794162,0,0,349.997813818848,0,0,0,0,0,0,0,0,0,122.708011696502,0,0,0,0,0,0,0,0,0,1137.88259130366,0,0,0,0,0,61.0906838287734,2712.93550300386,0,2358.37502368078,565.508067222649,0,0,0,0,0,45.5544814584905,0,185.242999801492,213.869536520283,0,0,0,292.939696445874,0,7.02600831305456,2416.95146582306,901.693401922039,0,0,1991
"1992",0,0,847.141537101525,0,0,242.594901257096,0,0,0,0,0,0,0,0,0,0,0,46.3775745416724,121.316918499676,0,0,1818.11773032097,87.4291271495305,0,170.569035195343,0,0,0,0,0,0,0,0,0,0,0,0,308.417572573273,0,0,457.693809712292,357.725243191167,116.62602226202,553.751565660938,0,424.486833960464,0,0,0,0,0,0,123.98741658233,71.1513274680234,0,0,0,0,0,0,0,1655.23811580085,1744.94203907431,3163.63288789503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.173442070195,1081.85525685602,1385.62873395807,296.603431317167,0,0,0,984.121973232134,103.085738490464,0,1017.47957569674,0,0,0,1148.60789401399,0,0,0,441.823274821974,3693.64509566264,6502.68287621893,0,0,0,0,0,0,0,0,0,0,0,0,4.95649859620702,0,0,0,0,0,0,336.937753991576,323.73809672812,0,0,0,0,485.517764178879,636.833941320522,0,0,0,0,0,0,0,53.285694265727,119.301914482298,32.2367340822952,594.739992290989,0,314.694236213069,139.848163531033,0,801.819030473155,72.1558079910385,0,0,0,0,0,490.156959984005,107.813820988337,488.226038883985,336.642117093955,8.79726368741724,0,0,0,77.8919073601013,87.4831856570163,0,0,0,123.25067766358,0,411.012857976718,49.7470544468462,121.79158673608,0,0,0,0,0,0,0,25.8489485999335,0,0,0,168.925068569841,0,0,0,0,0,0,1992
"1993",0,0,107.359374444242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7029849860211,126.466848905185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867.22765745245,1013.25187098805,0,0,0,0,0,0,0,0,0,0,0,343.382009362525,0,0,0,0,0,0,0,2626.73935417984,7.75842887390833,0,0,0,0,0,0,0,148.779723653045,0,470.014921961243,924.509272162232,0,0,0,0,0,0,0,202.68218328519,0,0,0,0,0,0,0,0,740.220370383961,0,0,0,263.409125804002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3257392196096,727.434339687647,243.796480500046,0,8.06831239501737,1448.75398610698,0,0,0,0,0,0,0,265.299269459473,674.677879637686,190.799362060689,0,0,0,0,0,0,0,0,0,0,271.48619019501,254.28589158039,911.051627607797,295.811831178354,0,0,0,0,0,0,0,0,0,0,0,1413.58911953328,0,0,621.742591844116,0,0,0,0,0,0,241.764889118065,0,0,0,0,0,0,0,0,0,0,0,0,754.537383153391,0,0,0,0,0,0,1993
