"","x"
"1872","208528"
"1873","208543"
"1874","208553"
"1875","208556"
"1876","208567"
"1877","208613"
"1878","208634"
"1879","208635"
"1880","208637"
"1881","208658"
"1882","208660"
"1883","208690"
"1884","208758"
"1885","208771"
"1886","208772"
"1887","208773"
"1888","208776"
"1889","208786"
"1890","208789"
"1891","208836"
"1892","208844"
"1893","208915"
"1894","208916"
"1895","208925"
"1896","208934"
"1897","208963"
"1898","208973"
"1899","208974"
"1900","208977"
"1901","209183"
"1902","209424"
"1903","209520"
"1904","209529"
"1905","209560"
"1906","209677"
"1907","209684"
"1908","209687"
"1909","209732"
"1910","209740"
"1911","209763"
"1912","209817"
"1913","209826"
"1914","209840"
"1915","209849"
"1916","209889"
"1917","209922"
"1918","209941"
"1919","209945"
"1920","209955"
"1921","209993"
"1922","209994"
"1923","210013"
"1924","210017"
"1925","210034"
"1926","210035"
"1927","210051"
"1928","210099"
"1929","210120"
"1930","210153"
"1931","210155"
"1932","210184"
"1933","210191"
"1934","210357"
"1935","210370"
"1936","210371"
"1937","210616"
"1938","210617"
"1939","210627"
"1940","210640"
"1941","210658"
"1942","210708"
"1943","210712"
"1944","210782"
"1945","210812"
"1946","210865"
"1947","210870"
"1948","210890"
"1949","210896"
"1950","210900"
"1951","210902"
"1952","210914"
"1953","211015"
"1954","211031"
"1955","211042"
"1956","211047"
"1957","211048"
"1958","211071"
"1959","211073"
"1960","211092"
"1961","211120"
"1962","211121"
"1963","211122"
"1964","211238"
"1965","211239"
"1966","211261"
"1967","211610"
"1968","211644"
"1969","211672"
"1970","211712"
"1971","211758"
"1972","211809"
"1973","211885"
"1974","211912"
"1975","211971"
"1976","211972"
"1977","211995"
"1978","212048"
"1979","212060"
"1980","212071"
"1981","212099"
"1982","212119"
"1983","212125"
"1984","212128"
"1985","212136"
"1986","212177"
"1987","212212"
"1988","212220"
"1989","212245"
"1990","212247"
"1991","212264"
"1992","212266"
"1993","212269"
"1994","212270"
"1995","212282"
"1996","212301"
"1997","212376"
"1998","212377"
"1999","212444"
"2000","212486"
"2001","212487"
"2002","212488"
"2003","212489"
"2004","212504"
"2005","212522"
"2006","212533"
"2007","212542"
"2008","213058"
"2009","213111"
"2010","213252"
"2011","213289"
"2012","213319"
"2013","213396"
"2014","213424"
"2015","213432"
"2016","213441"
"2017","213442"
"2018","213447"
"2019","213448"
"2020","213451"
"2021","213452"
"2022","213458"
"2023","213461"
"2024","213465"
"2025","213466"
"2026","213467"
"2027","213469"
"2028","213471"
"2029","213475"
"2030","213477"
"2031","213478"
"2032","213480"
"2033","213484"
"2034","213489"
"2035","213493"
"2036","213495"
"2037","213496"
"2038","213497"
"2039","213500"
"2040","213501"
"2041","213503"
"2042","213504"
"2043","213506"
"2044","213507"
"2045","213508"
"2046","213510"
"2047","213512"
"2048","213514"
"2049","213515"
"2050","213519"
"2051","213522"
"2052","213524"
"2053","213525"
"2054","213528"
"2055","213530"
"2056","213532"
"2057","213535"
"2058","213536"
"2059","213537"
"2060","213540"
"2061","213549"
"2062","213556"
"2063","213557"
"2064","213613"
"2065","213919"
"2066","213920"
"2067","214051"
"2068","214072"
"2069","214123"
"2070","214179"
"2071","214256"
"2072","214343"
"2073","214357"
"2074","214365"
"2075","214378"
"2076","214390"
"2077","214391"
"2078","214401"
"2079","214409"
"2080","214411"
"2081","214417"
"2082","214419"
"2083","214424"
"2084","214433"
"2085","214435"
"2086","214436"
"2087","214437"
"2088","214446"
"2089","214454"
"2090","214455"
"2091","214457"
"2092","214458"
"2093","214460"
"2094","214462"
"2095","214464"
"2096","214472"
"2097","214476"
"2098","214477"
"2099","214478"
"2100","214479"
"2101","214483"
"2102","214484"
"2103","214486"
"2104","214495"
"2105","214500"
"2106","214501"
"2107","214509"
"2108","214510"
"2109","214511"
"2110","214512"
"2111","214537"
"2112","214562"
"2113","214614"
"2114","214929"
"2115","215055"
"2116","215104"
"2117","215285"
"2118","215381"
"2119","215405"
"2120","215437"
"2121","215444"
"2122","215446"
"2123","215449"
"2124","215450"
"2125","215451"
"2126","215456"
"2127","215457"
"2128","215464"
"2129","215467"
"2130","215470"
"2131","215471"
"2132","215474"
"2133","215475"
"2134","215478"
"2135","215481"
"2136","215483"
"2137","215489"
"2138","215490"
"2139","215495"
"2140","215496"
"2141","215497"
"2142","215502"
"2143","215504"
"2144","215505"
"2145","215506"
"2146","215507"
"2147","215508"
"2148","215512"
"2149","215514"
"2150","215517"
"2151","215519"
"2152","215520"
"2153","215521"
"2154","215523"
"2155","215525"
"2156","215526"
"2157","215527"
"2158","215530"
"2159","215543"
"2160","215551"
"2161","215584"
"2162","215651"
"2163","215837"
"2164","215937"
"2165","216234"
"2166","216314"
"2167","216345"
"2168","216394"
"2169","216402"
"2170","216411"
"2171","216421"
"2172","216423"
"2173","216424"
"2174","216425"
"2175","216427"
"2176","216443"
"2177","216445"
"2178","216452"
"2179","216455"
"2180","216456"
"2181","216457"
"2182","216458"
"2183","216459"
"2184","216463"
"2185","216464"
"2186","216472"
"2187","216474"
"2188","216477"
"2189","216478"
"2190","216479"
"2191","216483"
"2192","216484"
"2193","216488"
"2194","216489"
"2195","216494"
"2196","216501"
"2197","216504"
"2198","216515"
"2199","216521"
"2200","216554"
"2201","216596"
"2202","216670"
"2203","216928"
"2204","217067"
"2205","217122"
"2206","217237"
"2207","217258"
"2208","217287"
"2209","217418"
"2210","217425"
"2211","217426"
"2212","217430"
"2213","217444"
"2214","217456"
"2215","217457"
"2216","217461"
"2217","217465"
"2218","217471"
"2219","217475"
"2220","217476"
"2221","217480"
"2222","217481"
"2223","217483"
"2224","217489"
"2225","217491"
"2226","217495"
"2227","217496"
"2228","217497"
"2229","217501"
"2230","217503"
"2231","217508"
"2232","217513"
"2233","217516"
"2234","217518"
"2235","217521"
"2236","217525"
"2237","217526"
"2238","217527"
"2239","217531"
"2240","217534"
"2241","217539"
"2242","217541"
"2243","217542"
"2244","217545"
"2245","217557"
"2246","217560"
"2247","217603"
"2248","217995"
"2249","218013"
"2250","218218"
"2251","218288"
"2252","218309"
"2253","218383"
"2254","218397"
"2255","218446"
"2256","218452"
"2257","218457"
"2258","218461"
"2259","218462"
"2260","218463"
"2261","218468"
"2262","218469"
"2263","218471"
"2264","218472"
"2265","218480"
"2266","218481"
"2267","218484"
"2268","218486"
"2269","218487"
"2270","218488"
"2271","218492"
"2272","218493"
"2273","218495"
"2274","218497"
"2275","218500"
"2276","218506"
"2277","218507"
"2278","218512"
"2279","218513"
"2280","218517"
"2281","218521"
"2282","218522"
"2283","218523"
"2284","218529"
"2285","218530"
"2286","218531"
"2287","218532"
"2288","218533"
"2289","218534"
"2290","218536"
"2291","218537"
"2292","218544"
"2293","218548"
"2294","218558"
"2295","218559"
"2296","218560"
"2297","218691"
"2298","219115"
"2299","219146"
"2300","219339"
"2301","219424"
"2302","219433"
"2303","219464"
"2304","219477"
"2305","219478"
"2306","219481"
"2307","219486"
"2308","219487"
"2309","219491"
"2310","219492"
"2311","219493"
"2312","219504"
"2313","219511"
"2314","219515"
"2315","219516"
"2316","219518"
"2317","219520"
"2318","219524"
"2319","219526"
"2320","219529"
"2321","219531"
"2322","219532"
"2323","219533"
"2324","219537"
"2325","219538"
"2326","219546"
"2327","219549"
"2328","219553"
"2329","219554"
"2330","219555"
"2331","219556"
"2332","219558"
"2333","219559"
"2334","219561"
"2335","219565"
"2336","219569"
"2337","219573"
"2338","219578"
"2339","219583"
"2340","219585"
"2341","219588"
"2342","219593"
"2343","219594"
"2344","219595"
"2345","219600"
"2346","219604"
"2347","219608"
"2348","219609"
"2349","219610"
"2350","219615"
"2351","219639"
"2352","219670"
"2353","219671"
"2354","219724"
"2355","219725"
"2356","220114"
"2357","220151"
"2358","220283"
"2359","220319"
"2360","220360"
"2361","220457"
"2362","220473"
"2363","220476"
"2364","220479"
"2365","220487"
"2366","220494"
"2367","220495"
"2368","220497"
"2369","220499"
"2370","220501"
"2371","220505"
"2372","220508"
"2373","220512"
"2374","220513"
"2375","220527"
"2376","220529"
"2377","220532"
"2378","220534"
"2379","220537"
"2380","220538"
"2381","220539"
"2382","220541"
"2383","220544"
"2384","220546"
"2385","220548"
"2386","220551"
"2387","220552"
"2388","220554"
"2389","220555"
"2390","220556"
"2391","220557"
"2392","220558"
"2393","220561"
"2394","220562"
"2395","220563"
"2396","220570"
"2397","220580"
"2398","220581"
"2399","220582"
"2400","220591"
"2401","220597"
"2402","220604"
"2403","220613"
"2404","220633"
"2405","220637"
"2406","220644"
"2407","220652"
"2408","220681"
"2409","220692"
"2410","220733"
"2411","220744"
"2412","220745"
"2413","220750"
"2414","220760"
"2415","220790"
"2416","220797"
"2417","220809"
"2418","220810"
"2419","220831"
"2420","220845"
"2421","220855"
"2422","220895"
"2423","220939"
"2424","220947"
"2425","220951"
"2426","220993"
"2427","221006"
"2428","221007"
"2429","221012"
"2430","221021"
"2431","221034"
"2432","221037"
"2433","221065"
"2434","221081"
"2435","221090"
"2436","221113"
"2437","221157"
"2438","221171"
"2439","221173"
"2440","221185"
"2441","221220"
"2442","221243"
"2443","221287"
"2444","221288"
"2445","221293"
"2446","221294"
"2447","221307"
"2448","221315"
"2449","221321"
"2450","221332"
"2451","221342"
"2452","221344"
"2453","221364"
"2454","221385"
"2455","221416"
"2456","221418"
"2457","221426"
"2458","221459"
"2459","221464"
"2460","221486"
"2461","221488"
"2462","221503"
"2463","221533"
"2464","221622"
"2465","221637"
"2466","221671"
"2467","221672"
"2468","221677"
"2469","221678"
"2470","221679"
"2471","221688"
"2472","221694"
"2473","221704"
"2474","221751"
"2475","221756"
"2476","221778"
"2477","221799"
"2478","221805"
"2479","221808"
"2480","221830"
"2481","221839"
"2482","221854"
"2483","221884"
"2484","221947"
"2485","221948"
"2486","221957"
"2487","221971"
"2488","221972"
"2489","221984"
"2490","221987"
"2491","221996"
"2492","222012"
"2493","222016"
"2494","222019"
"2495","222022"
"2496","222032"
"2497","222038"
"2498","222056"
"2499","222064"
"2500","222073"
"2501","222079"
"2502","222098"
"2503","222118"
"2504","222120"
"2505","222125"
"2506","222149"
"2507","222167"
"2508","222172"
"2509","222187"
"2510","222196"
"2511","222201"
"2512","222206"
"2513","222217"
"2514","222224"
"2515","222316"
"2516","222322"
"2517","222355"
"2518","222383"
"2519","222401"
"2520","222405"
"2521","222417"
"2522","222419"
"2523","222448"
"2524","222471"
"2525","222481"
"2526","222497"
"2527","222534"
"2528","222661"
"2529","222667"
"2530","222671"
"2531","222675"
"2532","222698"
"2533","222712"
"2534","222714"
"2535","222717"
"2536","222718"
"2537","222722"
"2538","222732"
"2539","222733"
"2540","222761"
"2541","222763"
"2542","222764"
"2543","222766"
"2544","222820"
"2545","222821"
"2546","222836"
"2547","222854"
"2548","222855"
"2549","222878"
"2550","222879"
"2551","222898"
"2552","222899"
"2553","223042"
"2554","223043"
"2555","223058"
"2556","223061"
"2557","223074"
"2558","223082"
"2559","223083"
"2560","223086"
"2561","223096"
"2562","223102"
"2563","223103"
"2564","223111"
"2565","223118"
"2566","223123"
"2567","223144"
"2568","223145"
"2569","223147"
"2570","223155"
"2571","223161"
"2572","223162"
"2573","223167"
"2574","223192"
"2575","223205"
"2576","223208"
"2577","223211"
"2578","223223"
"2579","223228"
"2580","223246"
"2581","223581"
"2582","223615"
"2583","223696"
"2584","223699"
"2585","223713"
"2586","223739"
"2587","224134"
"2588","224526"
"2589","224527"
"2590","224558"
"2591","224600"
"2592","224601"
"2593","224604"
"2594","224608"
"2595","224712"
"2596","225459"
"2597","225479"
"2598","225508"
"2599","225574"
"2600","225587"
"2601","225733"
"2602","225734"
"2603","226575"
"2604","226576"
"2605","226606"
"2606","226617"
"2607","226626"
"2608","226630"
"2609","226647"
"2610","226666"
"2611","226741"
"2612","226754"
"2613","226761"
"2614","227653"
"2615","227732"
"2616","227733"
"2617","227916"
"2618","228441"
"2619","228539"
"2620","228545"
"2621","228546"
"2622","228558"
"2623","228609"
"2624","228613"
"2625","228638"
"2626","228726"
"2627","229463"
"2628","229464"
"2629","229465"
"2630","229578"
"2631","229626"
"2632","229670"
"2633","229710"
"2634","229773"
"2635","229784"
"2636","230047"
"2637","230494"
"2638","230573"
"2639","230597"
"2640","230606"
"2641","230607"
"2642","230617"
"2643","230687"
"2644","230688"
"2645","230697"
"2646","230789"
"2647","230794"
"2648","230827"
"2649","230828"
"2650","230842"
"2651","231544"
"2652","231696"
"2653","231734"
"2654","231768"
"2655","231910"
"2656","231959"
"2657","231960"
"2658","231976"
"2659","232047"
"2660","232125"
"2661","232136"
"2662","232140"
"2663","232320"
"2664","232326"
"2665","232343"
"2666","232452"
"2667","232548"
"2668","232549"
"2669","232554"
"2670","232574"
"2671","232575"
"2672","232588"
"2673","232713"
"2674","232752"
"2675","232759"
"2676","232920"
"2677","233011"
"2678","233031"
"2679","233038"
"2680","233079"
"2681","233115"
"2682","233165"
"2683","233219"
"2684","233303"
"2685","233338"
"2686","233340"
"2687","233346"
"2688","233348"
"2689","233353"
"2690","233384"
"2691","233458"
"2692","233464"
"2693","233495"
"2694","233504"
"2695","233521"
"2696","233531"
"2697","233548"
"2698","233608"
"2699","233674"
"2700","233776"
"2701","233809"
"2702","233816"
"2703","233820"
"2704","233837"
"2705","233838"
"2706","233923"
"2707","233991"
"2708","234129"
"2709","234214"
"2710","234289"
"2711","234392"
"2712","234400"
"2713","234402"
"2714","234503"
"2715","234507"
"2716","234510"
"2717","234552"
"2718","234564"
"2719","234655"
"2720","234657"
"2721","234693"
"2722","234763"
"2723","234779"
"2724","234801"
"2725","234898"
"2726","234931"
"2727","234934"
"2728","234949"
"2729","235036"
"2730","235105"
"2731","235233"
"2732","235243"
"2733","235259"
"2734","235347"
"2735","235513"
"2736","235528"
"2737","235585"
"2738","235659"
"2739","235670"
"2740","235674"
"2741","235821"
"2742","235822"
"2743","235996"
"2744","236067"
"2745","236068"
"2746","236126"
"2747","236159"
"2748","236618"
"2749","236619"
"2750","236671"
"2751","236681"
"2752","236925"
"2753","236930"
"2754","236986"
"2755","237152"
"2756","237211"
"2757","237213"
"2758","237699"
"2759","237898"
"2760","237951"
"2761","238083"
"2762","238606"
"2763","238683"
"2764","238711"
"2765","238730"
"2766","238843"
"2767","238850"
"2768","239350"
"2769","239530"
"2770","239743"
"2771","239754"
"2772","239832"
"2773","239843"
"2774","239911"
"2775","239965"
"2776","240550"
"2777","240563"
"2778","240685"
"2779","240784"
"2780","240800"
"2781","241073"
"2782","241278"
"2783","241588"
"2784","115170"
"2785","573"
"2786","84325"
"2787","121513"
"2788","135077"
"2789","45883"
"2790","10316"
"2791","56243"
"2792","97746"
"2793","128815"
"2794","12391"
"2795","109010"
"2796","110003"
"2797","71661"
"2798","57284"
"2799","10310"
"2800","3600"
"2801","21768"
"2802","1340"
"2803","1494"
"2804","79097"
"2805","137053"
"2806","31219"
"2807","121508"
"2808","534"
"2809","123609"
"2810","94685"
"2811","107942"
"2812","14434"
"2813","5509"
"2814","114080"
"2815","60351"
"2816","1469"
"2817","106943"
"2818","3820"
"2819","83234"
"2820","32270"
"2821","40828"
"2822","9262"
"2823","1314"
"2824","46911"
"2825","227"
"2826","74829"
"2827","37458"
"2828","65581"
"2829","101800"
"2830","57273"
"2831","23967"
"2832","113142"
"2833","105948"
"2834","31211"
"2835","129877"
"2836","2397"
"2837","41761"
"2838","80126"
"2839","98774"
"2840","50057"
"2841","13384"
"2842","82177"
"2843","96680"
"2844","45880"
"2845","1866"
"2846","139161"
"2847","12398"
"2848","76931"
"2849","121521"
"2850","105955"
"2851","45858"
"2852","109005"
"2853","112108"
"2854","126764"
"2855","109009"
"2856","34302"
"2857","70688"
"2858","114089"
"2859","111070"
"2860","132985"
"2861","58317"
"2862","5137"
"2863","91564"
"2864","71676"
"2865","88499"
"2866","104874"
"2867","71670"
"2868","128826"
"2869","19624"
"2870","35332"
"2871","120457"
"2872","112117"
"2873","63524"
"2874","85317"
"2875","21783"
"2876","134044"
"2877","95707"
"2878","128802"
"2879","137030"
"2880","77991"
"2881","3156"
"2882","3715"
"2883","38528"
"2884","100775"
"2885","106958"
"2886","25016"
"2887","13405"
"2888","42849"
"2889","1160"
"2890","77984"
"2891","29091"
"2892","26043"
"2893","66629"
"2894","116258"
"2895","2614"
"2896","122578"
"2897","140172"
"2898","41775"
"2899","1009"
"2900","103870"
"2901","21789"
"2902","45897"
"2903","114131"
"2904","127777"
"2905","31233"
"2906","70692"
"2907","121538"
"2908","67661"
"2909","74845"
"2910","90587"
"2911","81155"
"2912","45896"
"2913","24996"
"2914","31237"
"2915","51102"
"2916","43867"
"2917","75906"
"2918","139141"
"2919","62435"
"2920","41780"
"2921","28071"
"2922","128797"
"2923","132928"
"2924","41790"
"2925","85367"
"2926","16500"
"2927","49014"
"2928","41813"
"2929","67690"
"2930","78011"
"2931","3258"
"2932","81190"
"2933","70715"
"2934","74872"
"2935","103899"
"2936","19691"
"2937","81204"
"2938","1161"
"2939","2916"
"2940","72752"
"2941","50104"
"2942","120492"
"2943","140140"
"2944","106991"
"2945","121560"
"2946","97811"
"2947","76972"
"2948","73812"
"2949","10352"
"2950","54303"
"2951","10378"
"2952","48005"
"2953","98836"
"2954","64673"
"2955","121628"
"2956","80235"
"2957","97853"
"2958","80224"
"2959","139058"
"2960","73884"
"2961","41887"
"2962","104968"
"2963","9158"
"2964","75982"
"2965","26128"
"2966","119476"
"2967","60460"
"2968","92701"
"2969","47002"
"2970","16540"
"2971","80209"
"2972","55307"
"2973","103958"
"2974","43949"
"2975","33321"
"2976","36568"
"2977","16549"
"2978","32369"
"2979","92711"
"2980","108050"
"2981","41879"
"2982","100846"
"2983","101904"
"2984","67754"
"2985","92708"
"2986","133971"
"2987","24045"
"2988","77012"
"2989","112249"
"2990","2566"
"2991","13506"
"2992","3966"
"2993","6357"
"2994","16554"
"2995","6373"
"2996","33353"
"2997","12520"
"2998","6358"
"2999","69806"
"3000","89662"
"3001","125845"
"3002","89663"
"3003","82280"
"3004","16551"
"3005","85419"
"3006","140073"
"3007","50176"
"3008","132855"
"3009","28145"
"3010","77030"
"3011","18676"
"3012","3688"
"3013","117360"
"3014","79219"
"3015","35543"
"3016","9079"
"3017","76064"
"3018","119557"
"3019","82361"
"3020","95852"
"3021","34485"
"3022","6455"
"3023","13824"
"3024","91958"
"3025","45189"
"3026","105224"
"3027","79439"
"3028","54648"
"3029","41084"
"3030","136692"
"3031","33595"
"3032","82529"
"3033","126091"
"3034","122905"
"3035","34685"
"3036","101181"
"3037","98116"
"3038","2498"
"3039","73069"
"3040","74140"
"3041","85724"
"3042","36800"
"3043","134695"
"3044","105230"
"3045","72050"
"3046","53588"
"3047","83617"
"3048","23266"
"3049","48376"
"3050","101117"
"3051","66946"
"3052","139844"
"3053","76194"
"3054","79427"
"3055","81499"
"3056","91990"
"3057","166"
"3058","74155"
"3059","4081"
"3060","57653"
"3061","9923"
"3062","75211"
"3063","104184"
"3064","22154"
"3065","101120"
"3066","105223"
"3067","106285"
"3068","67986"
"3069","2101"
"3070","137739"
"3071","3946"
"3072","113471"
"3073","388"
"3074","54604"
"3075","121907"
"3076","128440"
"3077","53551"
"3078","75213"
"3079","71075"
"3080","3497"
"3081","82601"
"3082","51467"
"3083","71060"
"3084","88886"
"3085","119719"
"3086","71055"
"3087","102141"
"3088","76247"
"3089","119766"
"3090","103170"
"3091","16825"
"3092","134721"
"3093","118733"
"3094","75194"
"3095","138780"
"3096","64907"
"3097","19032"
"3098","118731"
"3099","996"
"3100","46222"
"3101","32591"
"3102","133702"
"3103","81493"
"3104","118743"
"3105","77319"
"3106","113416"
"3107","85690"
"3108","61733"
"3109","9967"
"3110","99136"
"3111","127394"
"3112","29533"
"3113","75255"
"3114","132578"
"3115","45265"
"3116","77353"
"3117","50439"
"3118","109421"
"3119","50449"
"3120","54679"
"3121","97113"
"3122","127360"
"3123","106330"
"3124","101322"
"3125","32686"
"3126","1736"
"3127","9883"
"3128","12797"
"3129","115633"
"3130","44292"
"3131","31689"
"3132","111516"
"3133","11780"
"3134","133606"
"3135","136615"
"3136","4687"
"3137","56697"
"3138","65009"
"3139","66051"
"3140","56699"
"3141","109450"
"3142","35806"
"3143","105355"
"3144","4901"
"3145","106374"
"3146","130429"
"3147","15880"
"3148","5531"
"3149","84746"
"3150","72133"
"3151","70130"
"3152","5393"
"3153","92032"
"3154","43267"
"3155","5169"
"3156","53668"
"3157","38986"
"3158","28484"
"3159","75281"
"3160","77385"
"3161","119833"
"3162","126155"
"3163","40067"
"3164","82631"
"3165","95109"
"3166","13831"
"3167","38980"
"3168","126146"
"3169","94091"
"3170","113524"
"3171","4391"
"3172","28478"
"3173","20109"
"3174","27513"
"3175","140761"
"3176","36871"
"3177","110520"
"3178","14949"
"3179","112652"
"3180","14942"
"3181","45352"
"3182","2259"
"3183","29644"
"3184","46424"
"3185","14975"
"3186","126229"
"3187","36928"
"3188","73256"
"3189","20173"
"3190","80646"
"3191","121001"
"3192","15961"
"3193","112671"
"3194","46420"
"3195","105433"
"3196","133426"
"3197","102408"
"3198","113702"
"3199","55818"
"3200","25625"
"3201","7079"
"3202","58980"
"3203","40266"
"3204","81799"
"3205","9639"
"3206","25690"
"3207","54901"
"3208","44550"
"3209","61040"
"3210","62057"
"3211","12008"
"3212","107634"
"3213","75524"
"3214","135419"
"3215","49687"
"3216","87054"
"3217","69285"
"3218","113731"
"3219","65244"
"3220","78674"
"3221","56926"
"3222","121128"
"3223","139495"
"3224","104498"
"3225","17123"
"3226","25687"
"3227","39213"
"3228","83931"
"3229","113751"
"3230","84957"
"3231","25656"
"3232","20304"
"3233","90243"
"3234","117892"
"3235","34963"
"3236","67305"
"3237","79751"
"3238","27702"
"3239","19298"
"3240","88140"
"3241","47596"
"3242","55871"
"3243","68319"
"3244","116913"
"3245","135439"
"3246","104501"
"3247","14056"
"3248","39214"
"3249","65252"
"3250","128107"
"3251","90211"
"3252","44542"
"3253","116914"
"3254","69286"
"3255","112814"
"3256","50705"
"3257","97373"
"3258","14070"
"3259","91303"
"3260","68283"
"3261","132348"
"3262","109653"
"3263","32921"
"3264","21387"
"3265","40274"
"3266","99400"
"3267","26732"
"3268","96350"
"3269","54933"
"3270","132316"
"3271","26738"
"3272","32940"
"3273","63145"
"3274","103460"
"3275","35992"
"3276","53856"
"3277","52865"
"3278","56930"
"3279","106592"
"3280","31928"
"3281","71368"
"3282","43490"
"3283","86042"
"3284","115885"
"3285","103493"
"3286","112776"
"3287","113755"
"3288","39231"
"3289","48638"
"3290","129147"
"3291","123212"
"3292","57966"
"3293","44538"
"3294","117920"
"3295","16097"
"3296","121140"
"3297","135401"
"3298","48637"
"3299","57955"
"3300","53899"
"3301","79767"
"3302","76540"
"3303","34986"
"3304","13038"
"3305","93315"
"3306","59024"
"3307","87087"
"3308","131302"
"3309","30825"
"3310","26705"
"3311","79766"
"3312","67304"
"3313","89189"
"3314","94323"
"3315","76513"
"3316","129149"
"3317","29775"
"3318","121143"
"3319","47598"
"3320","107626"
"3321","119045"
"3322","75511"
"3323","108615"
"3324","27688"
"3325","134411"
"3326","41357"
"3327","100418"
"3328","24733"
"3329","33913"
"3330","93301"
"3331","2496"
"3332","19332"
"3333","111779"
"3334","122239"
"3335","1603"
"3336","2468"
"3337","70354"
"3338","115922"
"3339","2719"
"3340","4086"
"3341","169"
"3342","60047"
"3343","40318"
"3344","112822"
"3345","1595"
"3346","136377"
"3347","132295"
"3348","100460"
"3349","86059"
"3350","51817"
"3351","70370"
"3352","39237"
"3353","64209"
"3354","20341"
"3355","80805"
"3356","62093"
"3357","90271"
"3358","93368"
"3359","69353"
"3360","99438"
"3361","70358"
"3362","120112"
"3363","95352"
"3364","139468"
"3365","41422"
"3366","30870"
"3367","106597"
"3368","121167"
"3369","124355"
"3370","138462"
"3371","17185"
"3372","75571"
"3373","85005"
"3374","33963"
"3375","109699"
"3376","48685"
"3377","127064"
"3378","138469"
"3379","15160"
"3380","136397"
"3381","104531"
"3382","90266"
"3383","15161"
"3384","35007"
"3385","86052"
"3386","65290"
"3387","22508"
"3388","82921"
"3389","113778"
"3390","635"
"3391","126401"
"3392","48671"
"3393","3212"
"3394","1518"
"3395","23618"
"3396","69347"
"3397","104544"
"3398","78752"
"3399","60062"
"3400","22503"
"3401","136385"
"3402","62101"
"3403","12060"
"3404","132297"
"3405","108673"
"3406","63180"
"3407","51811"
"3408","41413"
"3409","98443"
"3410","71386"
"3411","69361"
"3412","112826"
"3413","51822"
"3414","39238"
"3415","45544"
"3416","96397"
"3417","22518"
"3418","66278"
"3419","47622"
"3420","37125"
"3421","21428"
"3422","134363"
"3423","116942"
"3424","98448"
"3425","139480"
"3426","25702"
"3427","16140"
"3428","136396"
"3429","128095"
"3430","40319"
"3431","79795"
"3432","119027"
"3433","432"
"3434","17186"
"3435","67320"
"3436","75581"
"3437","94348"
"3438","131235"
"3439","137379"
"3440","8565"
"3441","37115"
"3442","4233"
"3443","568"
"3444","433"
"3445","26747"
"3446","304"
"3447","37144"
"3448","1520"
"3449","64184"
"3450","98439"
"3451","93362"
"3452","17154"
"3453","54946"
"3454","61063"
"3455","54947"
"3456","123279"
"3457","87122"
"3458","124329"
"3459","117960"
"3460","129112"
"3461","115904"
"3462","82890"
"3463","88177"
"3464","64183"
"3465","29809"
"3466","42514"
"3467","97422"
"3468","94360"
"3469","27731"
"3470","2074"
"3471","101478"
"3472","58005"
"3473","86061"
"3474","95379"
"3475","120111"
"3476","35004"
"3477","65298"
"3478","45529"
"3479","80810"
"3480","92274"
"3481","114802"
"3482","117961"
"3483","33964"
"3484","46589"
"3485","104565"
"3486","151"
"3487","3097"
"3488","3242"
"3489","1425"
"3490","3886"
"3491","2825"
"3492","2597"
"3493","2044"
"3494","2012"
"3495","2466"
"3496","1599"
"3497","73442"
"3498","38204"
"3499","43516"
"3500","137384"
"3501","44568"
"3502","129121"
"3503","123264"
"3504","119025"
"3505","51819"
"3506","112840"
"3507","80822"
"3508","27732"
"3509","105607"
"3510","71374"
"3511","62094"
"3512","28771"
"3513","22520"
"3514","83969"
"3515","133306"
"3516","138466"
"3517","42496"
"3518","82891"
"3519","104522"
"3520","42481"
"3521","130213"
"3522","102500"
"3523","66292"
"3524","91259"
"3525","4051"
"3526","66297"
"3527","60054"
"3528","50747"
"3529","104560"
"3530","99455"
"3531","75569"
"3532","22505"
"3533","20360"
"3534","88156"
"3535","124323"
"3536","24657"
"3537","132291"
"3538","2554"
"3539","130"
"3540","1516"
"3541","80783"
"3542","1971"
"3543","27743"
"3544","117951"
"3545","116961"
"3546","76569"
"3547","127062"
"3548","65277"
"3549","37127"
"3550","86044"
"3551","114813"
"3552","126391"
"3553","81874"
"3554","8545"
"3555","45543"
"3556","26762"
"3557","30884"
"3558","119033"
"3559","133325"
"3560","34999"
"3561","124324"
"3562","84002"
"3563","30863"
"3564","135396"
"3565","725"
"3566","97430"
"3567","77637"
"3568","99439"
"3569","43524"
"3570","15154"
"3571","106621"
"3572","68350"
"3573","12040"
"3574","86048"
"3575","103532"
"3576","49694"
"3577","136394"
"3578","23639"
"3579","88169"
"3580","66286"
"3581","79774"
"3582","95347"
"3583","61073"
"3584","21463"
"3585","65285"
"3586","101461"
"3587","92276"
"3588","133337"
"3589","70363"
"3590","3615"
"3591","137367"
"3592","95363"
"3593","880"
"3594","79788"
"3595","36045"
"3596","1687"
"3597","54941"
"3598","91262"
"3599","90272"
"3600","94369"
"3601","312"
"3602","44565"
"3603","19335"
"3604","116926"
"3605","30883"
"3606","74481"
"3607","120127"
"3608","124340"
"3609","83980"
"3610","44553"
"3611","42512"
"3612","134388"
"3613","98517"
"3614","115914"
"3615","11053"
"3616","119015"
"3617","68344"
"3618","16154"
"3619","77641"
"3620","68339"
"3621","93363"
"3622","56948"
