"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"8",1991,396.873174928076,0.00516789684282984,396.873174928076,0.00516789684282984,981.768236,2,346.07964434993,0.00450648724678307,346.07964434993,0.00450648724678307,"1991/03/25",466.602958,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7935305781456,0.000661409596046775,50.7935305781456,0.000661409596046775,"1991/03/30",515.165278,1
"9",1992,0,0,396.873174928076,0.00516789684282984,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50.7935305781456,0.000661409596046775,"0",0,0
"10",1993,0,0,396.873174928076,0.00516789684282984,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50.7935305781456,0.000661409596046775,"0",0,0
"11",1994,498.415081850377,0.00649012805760969,895.288256778452,0.0116580249004395,669.350644,2,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498.415081850377,0.00649012805760969,549.208612428522,0.00715153765365646,"1994/03/22",669.350644,2
"12",1995,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"13",1996,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"14",1997,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"15",1998,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"16",1999,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"17",2000,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"18",2001,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"19",2002,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"20",2003,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"21",2004,0,0,895.288256778452,0.0116580249004395,0,0,0,0,346.07964434993,0.00450648724678307,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"22",2005,266.079305295283,0.00346476025250901,1161.36756207374,0.0151227851529485,274.781794,1,266.079305295283,0.00346476025250901,612.158949645213,0.00797124749929208,"2005/03/20",274.781794,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"23",2006,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"24",2007,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"25",2008,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"26",2009,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"27",2010,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"28",2011,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"29",2012,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"30",2013,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"31",2014,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
"32",2015,0,0,1161.36756207374,0.0151227851529485,0,0,0,0,612.158949645213,0.00797124749929208,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,549.208612428522,0.00715153765365646,"0",0,0
