"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"6",1989,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"7",1990,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"8",1991,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"9",1992,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"10",1993,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"11",1994,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"12",1995,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"13",1996,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"14",1997,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"15",1998,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"16",1999,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"17",2000,550.919951812995,0.603700843618257,550.919951812995,0.603700843618257,3222.109932,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.919951812995,0.603700843618257,550.919951812995,0.603700843618257,"2000/09/27",3222.109932,1
"18",2001,0,0,550.919951812995,0.603700843618257,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,550.919951812995,0.603700843618257,"0",0,0
"19",2002,0,0,550.919951812995,0.603700843618257,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,550.919951812995,0.603700843618257,"0",0,0
"20",2003,0,0,550.919951812995,0.603700843618257,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,550.919951812995,0.603700843618257,"0",0,0
"21",2004,120.814175906054,0.132388779305431,671.734127719049,0.736089622923688,638.594508,1,120.814175906054,0.132388779305431,120.814175906054,0.132388779305431,"2004/09/07",638.594508,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,550.919951812995,0.603700843618257,"0",0,0
"22",2005,0,0,671.734127719049,0.736089622923688,0,0,0,0,120.814175906054,0.132388779305431,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,550.919951812995,0.603700843618257,"0",0,0
"23",2006,0,0,671.734127719049,0.736089622923688,0,0,0,0,120.814175906054,0.132388779305431,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,550.919951812995,0.603700843618257,"0",0,0
"24",2007,0,0,671.734127719049,0.736089622923688,0,0,0,0,120.814175906054,0.132388779305431,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,550.919951812995,0.603700843618257,"0",0,0
"25",2008,831.255392025971,0.910893823643267,1502.98951974502,1.64698344656695,4205.496912,1,0,0,120.814175906054,0.132388779305431,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831.255392025971,0.910893823643267,1382.17534383897,1.51459466726152,"2008/03/01",4205.496912,1
"26",2009,0,0,1502.98951974502,1.64698344656695,0,0,0,0,120.814175906054,0.132388779305431,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1382.17534383897,1.51459466726152,"0",0,0
"27",2010,0,0,1502.98951974502,1.64698344656695,0,0,0,0,120.814175906054,0.132388779305431,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1382.17534383897,1.51459466726152,"0",0,0
"28",2011,842.922071036229,0.92367822895939,2345.91159078125,2.57066167552634,2934.782872,2,842.922071036229,0.92367822895939,963.736246942283,1.05606700826482,"2011/08/06",2934.782872,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1382.17534383897,1.51459466726152,"0",0,0
"29",2012,0,0,2345.91159078125,2.57066167552634,0,0,0,0,963.736246942283,1.05606700826482,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1382.17534383897,1.51459466726152,"0",0,0
"30",2013,0,0,2345.91159078125,2.57066167552634,0,0,0,0,963.736246942283,1.05606700826482,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1382.17534383897,1.51459466726152,"0",0,0
"31",2014,0,0,2345.91159078125,2.57066167552634,0,0,0,0,963.736246942283,1.05606700826482,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1382.17534383897,1.51459466726152,"0",0,0
"32",2015,0,0,2345.91159078125,2.57066167552634,0,0,0,0,963.736246942283,1.05606700826482,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1382.17534383897,1.51459466726152,"0",0,0
