"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,25.5894651876871,0.0270995626012646,25.5894651876871,0.0270995626012646,432.204648,1,25.5894651876871,0.0270995626012646,25.5894651876871,0.0270995626012646,"1985/06/11",432.204648,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,25.5894651876871,0.0270995626012646,0,0,0,0,25.5894651876871,0.0270995626012646,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,3.70153688952192,0.00391997370491181,29.291002077209,0.0310195363061765,375.953294,1,3.70153688952192,0.00391997370491181,29.291002077209,0.0310195363061765,"1987/02/09",375.953294,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,0,0,29.291002077209,0.0310195363061765,0,0,0,0,29.291002077209,0.0310195363061765,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"6",1989,72.5558924013711,0.0768375944475648,101.84689447858,0.107857130753741,7291.632348,2,72.5558924013711,0.0768375944475648,101.84689447858,0.107857130753741,"1989/07/08",7291.632348,2,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"7",1990,250.295689246634,0.265066254797289,352.142583725214,0.372923385551031,574.65412,2,143.476044839416,0.151942919884799,245.322939317996,0.259800050638541,"1990/04/06",232.289764,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,106.819644407218,0.11312333491249,106.819644407218,0.11312333491249,"1990/01/16",342.364356,1
"8",1991,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"9",1992,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"10",1993,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"11",1994,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"12",1995,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"13",1996,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"14",1997,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"15",1998,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"16",1999,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"17",2000,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"18",2001,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"19",2002,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"20",2003,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"21",2004,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"22",2005,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"23",2006,0,0,352.142583725214,0.372923385551031,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"24",2007,9.35162719278069,0.00990348976329485,361.494210917994,0.382826875314325,4432.525758,1,0,0,245.322939317996,0.259800050638541,"0",0,0,9.35162719278069,0.00990348976329485,9.35162719278069,0.00990348976329485,"2007/01/16",4432.525758,1,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"25",2008,0,0,361.494210917994,0.382826875314325,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,9.35162719278069,0.00990348976329485,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"26",2009,0,0,361.494210917994,0.382826875314325,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,9.35162719278069,0.00990348976329485,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"27",2010,0,0,361.494210917994,0.382826875314325,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,9.35162719278069,0.00990348976329485,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"28",2011,0,0,361.494210917994,0.382826875314325,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,9.35162719278069,0.00990348976329485,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"29",2012,0,0,361.494210917994,0.382826875314325,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,9.35162719278069,0.00990348976329485,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"30",2013,0,0,361.494210917994,0.382826875314325,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,9.35162719278069,0.00990348976329485,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"31",2014,0,0,361.494210917994,0.382826875314325,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,9.35162719278069,0.00990348976329485,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
"32",2015,0,0,361.494210917994,0.382826875314325,0,0,0,0,245.322939317996,0.259800050638541,"0",0,0,0,0,9.35162719278069,0.00990348976329485,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,106.819644407218,0.11312333491249,"0",0,0
