"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1985,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1986,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1987,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1988,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1989,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1990,1.40256512061974,0.0014883229296946,1.40256512061974,0.0014883229296946,1477.913272,1,1.40256512061974,0.0014883229296946,1.40256512061974,0.0014883229296946,"1990/07/09",1477.913272,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1991,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1992,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1993,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1994,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1995,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1996,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1997,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1998,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1999,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2000,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2001,0,0,1.40256512061974,0.0014883229296946,0,0,0,0,1.40256512061974,0.0014883229296946,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2002,155.545923636842,0.165056553429009,156.948488757462,0.166544876358703,44067.877284,1,155.545923636842,0.165056553429009,156.948488757462,0.166544876358703,"2002/05/03",44067.877284,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2003,0,0,156.948488757462,0.166544876358703,0,0,0,0,156.948488757462,0.166544876358703,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2004,0,0,156.948488757462,0.166544876358703,0,0,0,0,156.948488757462,0.166544876358703,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2005,0,0,156.948488757462,0.166544876358703,0,0,0,0,156.948488757462,0.166544876358703,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2006,72.2198510478502,0.0766356290438404,229.168339805312,0.243180505402544,346.411216,1,0,0,156.948488757462,0.166544876358703,"0",0,0,72.2198510478502,0.0766356290438404,72.2198510478502,0.0766356290438404,"2006/04/27",346.411216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2007,942.379568732136,1,1171.54790853745,1.24318050540254,133832.088316,1,942.379568732136,1,1099.3280574896,1.1665448763587,"2007/04/25",133832.088316,1,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2008,0,0,1171.54790853745,1.24318050540254,0,0,0,0,1099.3280574896,1.1665448763587,"0",0,0,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2009,0,0,1171.54790853745,1.24318050540254,0,0,0,0,1099.3280574896,1.1665448763587,"0",0,0,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2010,0,0,1171.54790853745,1.24318050540254,0,0,0,0,1099.3280574896,1.1665448763587,"0",0,0,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2011,942.379568732136,1,2113.92747726958,2.24318050540254,59515.14659,1,942.379568732136,1,2041.70762622173,2.1665448763587,"2011/04/30",59515.14659,1,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2012,0,0,2113.92747726958,2.24318050540254,0,0,0,0,2041.70762622173,2.1665448763587,"0",0,0,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2013,0,0,2113.92747726958,2.24318050540254,0,0,0,0,2041.70762622173,2.1665448763587,"0",0,0,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2014,68.9101295786442,0.0731235394580497,2182.83760684823,2.31630404486059,346.815902,1,68.9101295786442,0.0731235394580497,2110.61775580038,2.23966841581675,"2014/06/18",346.815902,1,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2015,0,0,2182.83760684823,2.31630404486059,0,0,0,0,2110.61775580038,2.23966841581675,"0",0,0,0,0,72.2198510478502,0.0766356290438404,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
