"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1985,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1986,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1987,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1988,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1989,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1990,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1991,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1992,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1993,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1994,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1995,47.9498186017071,0.0524316330048382,47.9498186017071,0.0524316330048382,8910.781034,2,4.30412323484633,0.00470642468393042,4.30412323484633,0.00470642468393042,"1995/04/04",8608.075906,1,43.6456953668607,0.0477252083209078,43.6456953668607,0.0477252083209078,"1995/03/04",302.705128,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1996,0,0,47.9498186017071,0.0524316330048382,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,43.6456953668607,0.0477252083209078,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1997,0,0,47.9498186017071,0.0524316330048382,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,43.6456953668607,0.0477252083209078,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1998,0,0,47.9498186017071,0.0524316330048382,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,43.6456953668607,0.0477252083209078,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1999,42.8124915323114,0.046814125882115,90.7623101340185,0.0992457588869532,308.370732,1,0,0,4.30412323484633,0.00470642468393042,"0",0,0,42.8124915323114,0.046814125882115,86.4581868991721,0.0945393342030228,"1999/02/27",308.370732,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2000,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2001,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2002,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2003,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2004,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2005,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2006,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2007,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2008,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2009,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2010,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2011,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2012,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2013,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2014,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2015,0,0,90.7623101340185,0.0992457588869532,0,0,0,0,4.30412323484633,0.00470642468393042,"0",0,0,0,0,86.4581868991721,0.0945393342030228,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
